id,text,speaker_std,file_id
39337," Después sale Boloña, sale a declarar, señor, es el tema del narcotráfico, él sí puede decir Colombia para acá y para allá, patatín, patatán, él sí puede decir el tema Colombia. Y entonces todo el mundo está pendiente que es el tema Colombia y ya le metimos en el escenario el tema Colombia y además nos hemos creado una chamba. Sino van a decir que no hay efectivos, que no hay el presupuesto, esas cosas. Tenemos que ver bien el tema porque (ininteligible) para qué van a repotenciar la capacidad operativa si ya no hay razón de ser, entonces la única forma es la amenaza de Colombia. Eso es algo que genera la necesidad. Bueno, ya acaba de llegar el Boloña, lo voy a hacer pasar .",MONTESINOS,77
39338,—El señor Montesinos Torres se pone de pie para recibirlo al señor Boloña (Final del Vídeo),BACKGROUND,77
39339," Departamento de Transcripciones CONGRESO DE LA REPÚBLICA SEGUNDA LEGISLATURA ORDINARIA DE 2001 TRANSCRIPCIÓN DEL VÍDEO N.° 1795 (Reunión Gral. Villanueva – Gral. Bello – Alm. Ibárcena – Winter) DEL 26 DE NOVIEMBRE DE 1999 —Se encuentran presentes en la sala, los señores: Bello Vásquez, Ibárcena Amico y Villanueva Ruesta. Posteriormente ingresan a la sala los señores: Boloña Behr, Samuel Winter Zuzunaga, Mendel Winter Zuzunaga y Montesinos Torres. Luego de saludarse toman asiento y dan inicio a la reunión.",BACKGROUND,78
39340," Hemos sacado una canción, para el día de la Paz.... y esto para...",SERPA,78
39341, Ya.,MONTESINOS,78
39342, Bien simpática.,SERPA,78
39343, Estamos reunidos todo el equipo.,MONTESINOS,78
39344," Felicitaciones por tus declaraciones, muy buenas, fue un golpe ...",VILLANUEVA RUESTA,78
39345, Salieron  excelentes (ininteligible),MONTESINOS,78
39346, Fue un impacto creo.,SERPA,78
39347, Un misil como conversamos ¿no?,MONTESINOS,78
39348, Sí.,SERPA,78
39349," Es un misil y además ha girado el escenario, ¿no?, y mira, más nadie ha querido comenzar a atacarte, eso es una opinión al respecto, Andrade (ininteligible), Silva Ruete , Castañeda se ha corrido.",MONTESINOS,78
39350, No vi a Castañeda.,SERPA,78
39351," No vi a Castañeda, entonces mando a Villarán, pero ninguno ha salido a atraverse si esta afirmación es cierta, nada, en silencio, se han descomputado. Y en el Congreso, ayer y hoy día han estado todos estaban capacaídas, desmoralizados.",MONTESINOS,78
39352, Ni hablaban del presupuesto y estaban discutiendo de...,SERPA,78
39353, Estaban discrepando entre ellos.,SERPA,78
39354," Claro, no.",MONTESINOS,78
39355," Por eso uno está.., Miro Quesada está pidiendo, una candidatura colegiada, una cosa tan novedosa, quieren lanzar una candidatura colegiada,",SERPA,78
39356," Hasta canal ""N"", tuvo que pasar todo.",SERPA,78
39357," Canal ""N"" pensó era otra cosa.., este es el favor del siglo, porque pasaron completo, todo; en el 7 también pasamos íntegramente la.., y bueno, todos los canales se han portado muy bien.",MONTESINOS,78
39358, Fue espectacular.,SERPA,78
39359," Y además el factor sorpresa ha sido claro, porque nadie se ...",MONTESINOS,78
39360, No se esperaban.,SERPA,78
39361," Nadie se esperaba una cosa de esta naturaleza. Era trabajo de equipo, ¿no?, somos los 4 y ustedes 2 y digamos que estamos pensando en el 2005; y el 2005 lo construimos ahora y tu salida es el inicio de esto.",MONTESINOS,78
39362," Ya, hay que agarrar al APRA y al (ininteligible)",SERPA,78
39363," Y además al cojo Diez Canseco le cayo en su.., por lo de penales.",MONTESINOS,78
39364," Los penales, quien no dejaba entrar a los penales, se oponía ahí hablando de los derechos humanos,  y defendía a Sendero y si se oponía no dejaba entrar mientras que Sendero manejaba Lurigancho.",SERPA,78
39365, Se necesitaba recobrar,MONTESINOS,78
39366," Aquí hubo una gran respuesta que digamos, ¿no?, dice 5 ataques, digamos 5 atentados has tenido tu, ¿no?",SERPA,78
39367, 6...,SERPA,78
39368, 6 atentados.,SERPA,78
39369," 2 en la casa, 2 en (ininteligible)",SERPA,78
39370, No me vengan a hablar de derechos humanos,MONTESINOS,78
39371," Lo único que faltaba era que inviten  a Polay y a Abimael Guzmán que también tuvieron vigencia, en ese período, ¿no?",SERPA,78
39372," Así es, así es.",MONTESINOS,78
39373," Ya iba a decir eso, pero mejor me guardo. Solo falta que Polay y Abimael (ininteligible) para el siglo, porque han tenido vigencia.",SERPA,78
39374, Han tenido vigencia.,MONTESINOS,78
39375," Han tenido vigencia, no se puede negar, les (ininteligible) igual que a nosotros.",SERPA,78
39376, Como no.,MONTESINOS,78
39377," Pero había que golpearlos así, nos quisieron gobernar al país, ahora me vienen a decir Pacto de Gobernabilidad.",SERPA,78
39378, Los has cuadrado ¿no?,SERPA,78
39379," El ""Expreso"" está trabajando bien.",MONTESINOS,78
39380, Tu primer decreto también fue bueno.,SERPA,78
39381, ¿Esa la sacaste tu? El,SERPA,78
39382," La saqué yo, y eso la agarró ""Expreso"" en primera plana.",SERPA,78
39383," Este es el modelito para el día domingo. Y (2) Castañeda; no se ha hecho un especial sobre el equipo de Castañeda, ¿quiénes son el equipo de Castañeda? O sea, los sarcófagos ¿no? Entonces, se va a mandar un eco, estamos poniendo un  —digamos— adecuándolo al momento. Se habla del password, etcétera, y qué has dicho tú; vuelven a pasar el tema del caballo de Troya y después,  el señor Silva Ruete ¿quién es Silva Ruete?, bueno, fue un ministro de la dictatura militar de la década de los 70, y 30 años después aparece ahora a luz.",MONTESINOS,78
39384," Bueno, el gordito, entabla en la década de los 70 y después quería estar con Belaunde, estuvo con el APRA, estuvo con Vargas Llosa, quería entrar con Fujimori.  El gordito quería estar en el poder, no importa con quién.  (Ininteligible).",SERPA,78
39385," Tampoco se ha atrevido el gordito  salir a replicar nada, se ha quedado callado.",MONTESINOS,78
39386, El gordo salió en Cable Canal.,SERPA,78
39387, Pero no habló nada. No habló nada.,MONTESINOS,78
39388, Pero se notaba nervioso.,SERPA,78
39389," Totalmente, totalmente. Se notaba desencajado (ininteligible). Todos pensamos que era otro anuncio ¿no?",MONTESINOS,78
39390, Claro.,SERPA,78
39391, Al comienzo mando y dijo acá.,MONTESINOS,78
39392, Aquí se lanza la candidatura.,SERPA,78
39393," Se han demorado ya, cuando estaban ya no podían salir del aire, y le salió el tiro por la culata.",MONTESINOS,78
39394," El pobre Rey está que me persigue, porque cree, como mi señora llegó el miércoles en la mañana, dijo “ha llegado la señora y le ha dicho anda pues, está lista la candidatura (risas)”. Ni hablar, le decía, pero por favor déjalo (risas).",SERPA,78
39395," Se han desconcertado totalmente, la población entera, catastrófica.",MONTESINOS,78
39396," Ya el lanzamiento, en realidad ya arranca.",SERPA,78
39397," No no, nonato ya. Se puede compartir la defunción.",MONTESINOS,78
39398, Es así.,SERPA,78
39399," No solamente, sino además, esa fotografía donde está Diez Canseco, está Andrade y toda esa gente, eso es mortal. (Ininteligible).",MONTESINOS,78
39400," Pero para ellos era entrar y ver  cómo manejar  el gobierno, meterse.",SERPA,78
39401, Participación en sociedad era. Ha sido una presentación en sociedad. Ahora el gran inspirador y maestro de ceremonias y al final aparece (ininteligible).,MONTESINOS,78
39402," Pero, es que él se está vendiendo como el aglutinador, el artífice. Bueno , La República lo único que le queda.",SERPA,78
39403," Sí, sí, claro, porque ya el apoyo nacional ya no, ya murió, le ganó la vida ya. Lo ganó la vida, y ya no tiene por qué, dónde va a tener cabida él, no tiene cabida, en el APRA no va a tener cabida.  Todos van a pasar a instancias de él, quizá como le digo (ininteligible). Saben quién me ha hablado también, el mismo, Teófilo Aliaga Salazar, de la policía.(ininteligible). Ketín me llamo a mí y me dijo “me  han dicho que vaya” ¿cómo vas a ir compadre?, tú eres el presente, no eres el pasado (risas). Tienes razón me dijo. Y ese día Castañeda lo ha propuesto para que vaya en la plancha como Primer Vicepresidente. Yo le he dicho si él está a favor de la Tremenda Corte, y tú tienes el rol de, ¿cómo puede ayudar? No puede ser. Tendría que él cambiar de versión y no va a ser, porque ya ha insistido en el tema; entonces, tú tendrías que cambiar tu versión.(Ininteligible).",MONTESINOS,78
39404," Eso es bien importante. Preciso, tiene que ser uno solo. Así tipo miércoles.",SERPA,78
39405," Así tipo miércoles. Por ejemplo, el día que Castañeda se lance, porque ya no va a tener que hacer con su anuncio y su cosa de su plan económico. Pero vamos evaluando cómo está el hermanón.",MONTESINOS,78
39406," Claro, hay que prepararnos en la parte económica, y me lanzas.",SERPA,78
39407," Hermanón, remitir los documentitos esos ¿los has visto?",MONTESINOS,78
39408," Sí, sí. Los he visto, ahí tengo algunos comentarios, que ahí los tengo. He estado viendo que es el facilitar, dar la libertad que los bancos juegan a la capitalización relativamente, plazos etcétera. Yo sére un poco más duro que los bancos, si le están dando hasta cinco años que capitalicen y les quite las (3) provisiones a los 5 años, o vende las acciones, las ponen de la suya, porque tampoco lleno de acciones quebrados. He puesto algunas cosas y en lo que aquí  está por escrito algo del tema que sí puede ser preocuparte de que tú puedas ir a formar tu junta acreedores ante el notario, se te puede desvirtuar esa parte lo estoy tratando en blanco y negro, no vaya a ser que se abusen por ese lado.",SERPA,78
39409, ¿Qué se refiere eso? El,MONTESINOS,78
39410, Que se puede defender.,SERPA,78
39411," Allí hay una observación (ininteligible) unas ideas de información, no tiene por qué saber, él ha venido acá, le dije mire sabe una cosa que lo tengo en mi armario. Los analistas queremos ver en qué forma integramos. (ininteligible). De forma tal, que la próxima semana se iba a presentar el Consejo de Ministros y aquí ya vamos poniendo el rol del timón para analizar el tema de lo que tu hablabas de este bache, todos los años.",MONTESINOS,78
39412," Lógico, lógico.",SERPA,78
39413, Tiene que hacerse las correcciones.,MONTESINOS,78
39414, No sé si llegaste a ver el balance de los 90.,SERPA,78
39415," Sí, claro, leí el documentito.",MONTESINOS,78
39416," Creo que es muy importante es empezar a salir a rescatar los 90 vía lo positivo, los logros.",SERPA,78
39417," Lógico. Pero saben qué cosa, allí tenemos  tres formas de hacer eso, porque estamos a tiempo creo, está finalizando la década de los 90.",MONTESINOS,78
39418, Al nuevo milenio.,SERPA,78
39419," Llegamos al nuevo milenio, entonces hacemos un análisis de tu artículo. ¿Cómo lo haces? Si lo mandamos un artículo a El  Comercio queda solamente para los lectores de El  Comercio . Si hacemos una entrevista a un medio, tiene  mayor difusión, ¿por qué no sacamos un folletito sobre ese tema?",MONTESINOS,78
39420, Ya.,SERPA,78
39421," Hacemos un folleto y mandamos hacer 100 mil ó 200 mil ejemplares, repartimos universidades, juventudes. Porque crece el artículo en El Comercio,  El Comercio saca 30 mil ejemplares y leemos solamente la pasta.",MONTESINOS,78
39422," ¿Qué pasa si saca, pensando en voz alta? Si se sacan páginas en los distintos diarios, y se saca de más.",SERPA,78
39423," Perfecto, vamos hacer.",MONTESINOS,78
39424," Bombardeamos. Porque allí hay dos cosas que se me ocurren: balance en los volantes, miren señores, ya un análisis muy serio decir, es el gobierno la parte de pacipación, la paz  de lo que es el terrorismo, lo que es la paz externa, lo que es la parte económica que hay mucho logro, yo te lo voy a limpiar con un bache al final.",SERPA,78
39425," Tema fundamental que tu hablastes de la seguridad, el tema de la amenaza de Colombia, si Colombia es el tema del narcotráfico, no solamente en el Perú, de la región y del mundo.",MONTESINOS,78
39426," Allí hay tres temas; uno el balance de los 90, después otro comparar los 80 con los 90. Mira Belaunde lo que nos hizo, Alan  y Fujimori lo que dio, pero con cifras muy claros, pero que lo entienda el ama de casa, 80 y 90, con los cuales, (ininteligible) La otra es que se aceptaba para futuro. Ganarle a los candidatos y decir mira, esto es lo que (ininteligible) ya muy coordinado (ininteligible) esto es lo muy importante (ininteligible) Entonces son tres ideas  resueltos, yo creo que puede ser.",SERPA,78
39427," Yo creo que podemos empezar abriendo la difusión en Expreso, en El Comercio, en El Sol, en Gestión , lo sacaremos en El Chino , el Chino tiene buena pegada.",MONTESINOS,78
39428," Es un borrador que yo he presentado, puede pulirse, yo lo hice con un criterio más académico, perdón, juego político.( diálogo ininteligible).",SERPA,78
39429," Claro, vamos a meter la mano.",MONTESINOS,78
39430, Allí nace la mano.,SERPA,78
39431, Perfecto.,MONTESINOS,78
39432," Y empezar a disparar eso, y sale.",SERPA,78
39433," Perfecto, sacamos un primer ensayo y hacemos un proyectito, un proyectito que perfectamente, inclusive podemos hacer para que en los periódicos lo hacemos durante tres días o cinco días, para meterlo adentro de los periódicos, sale mañana mismo, sacamos  más 300 mil y vendimos a todo el mundo, hasta que pueda.",MONTESINOS,78
39434," Entiendo que se tiene que atacar. Por ejemplo, en la propuesta que se va hacer es el agro; porque Castañeda justamente está (4) analizando muy bien la parte del agro en provincias, particularmente  en Chiclayo, en Piura.",BELLO VAZQUEZ,78
39435," Ahora hay que destrozarlo, porque cuando él estuvo en Paramonga no hizo nada.",SERPA,78
39436," No hizo nada, si en Paramonga fracasó.",MONTESINOS,78
39437," No hizo nada, en Paramonga fue un fracaso, y le decían ""el mudo"" porque el tipo no habló nada en Paramonga. Tu estrategia agarrar y decir oye, este señor no hizo. Paramonga es tu tema, pero sí tocar el agro y qué hacerle.",SERPA,78
39438, Estamos acabando todavía.,MONTESINOS,78
39439," Hay que ver qué hacemos con el agro, si quitarle el agro a él como se lo dimos a él.",SERPA,78
39440, Porque esto está aprovechando ya.,MONTESINOS,78
39441," Es un buen punto, ese es un buen punto.",SERPA,78
39442," Eso es verdad, hay que quemarle porque hay que quemarle de su caballo de batalla.",KOURI,78
39443," Este es el caballito de batalla que está empleando, hay que ir entonces a Piura y Chiclayo.",BELLO VAZQUEZ,78
39444, En Chiclayo.,KOURI,78
39445," Otra cosa que tiene manejarse bien es la parte de generación de empleo, que eso es lo que están ahorita todos.",VILLANUEVA RUESTA,78
39446," Ya, pero hasta ahora no dicen cómo, allí hay que empezar a lanzarse, quitarle generación de empleo y extrema pobreza, cómo se ataca eso.",SERPA,78
39447," No, y el crecimiento que hemos bajado la extrema pobreza.",KOURI,78
39448," Claro que se ha bajado, ahí está.",SERPA,78
39449, Ahí están las cifras y las cifras oficiales.,MONTESINOS,78
39450, Yo no sabía eso.,VILLANUEVA RUESTA,78
39451, Cifras de Fernández Baca.,SERPA,78
39452, Yo no sabía eso.,MONTESINOS,78
39453, Bacán.,SERPA,78
39454," Por eso ya pues, estamos hablando, no vamos a tener tropiezos.",KOURI,78
39455, Es nuestro juego.,VILLANUEVA RUESTA,78
39456, Lo tendríamos ya especialmente.,MONTESINOS,78
39457," Entonces, ahí mismo se le puede ir ganando la mano en esas cosas, pero para adelante.",SERPA,78
39458," Tenemos, digamos, hasta el 15 de diciembre para poder salir en esto, porque del 15 al 30 la gente está pensando en la Navidad, ya no vale la pena hacer cualquier esfuerzo. O de repente podamos mandar a este perro.",MONTESINOS,78
39459," No, pero en esos 15 días que no hay nada, podemos  trabajar.",KOURI,78
39460," No, estamos trabajando el tema.",MONTESINOS,78
39461," No, la tormenta que se nos va a venir.",KOURI,78
39462," Ah, no, El Niño, el tema de Ecuador.",MONTESINOS,78
39463," No, el 9.",KOURI,78
39464," Ah, lógico, lógico.",MONTESINOS,78
39465, Esa va a ser una semana bien.,KOURI,78
39466," Pero, nosotros cómo estamos pensando. O sea, yo creo que el trabajo que estamos diseñando ahora es un proceso de planificación para dar el golpe de timón del manejo de la política económica que nos permita tener una mayor viabilidad en el quinquenio, de forma tal que el 2005 estemos en unas condiciones diferentes a las que estamos en estos momentos. Entonces, el golpe de timón estamos de momento, como tú muy bien encargas, hay que hacer algunos reajustes y esto es parte de esos reajustes. Después, el tema estaba formar 2, 3, 4 personas más que ya tienen la infraestructura en la cobertura de desarrollo, de técnicos o de especialistas o de personas con solvencia y con experiencia y vayan trabajando, sin saber el porqué del trabajo, pero estamos trabajando desde el punto de vista académico. Entonces tú resumes las cuestiones como una investigación académica que te permita a ti, bueno es un académico que va a trabajar conmigo, hace investigación, tiene la cobertura. Y después vamos teniendo reuniones periódicas para ir viendo cómo vamos introduciendo eso en el manejo del Ministerio de Economía y en el resto del aparato del Estado, en camino al objetivo que estamos buscando. Entre tanto, digamos, hay acciones ya puntuales y concretas, como por ejemplo sacar el tema este del artículo, después pensar en una cosa mayor, después lanzar un misil cuando tenga que darse y el tema de cómo preparar el escenario cuando el Presidente se presente. Más o menos yo tengo pensado así: El Presidente no puede salir a decir, bueno ya ha dicho yo a fin de año me voy a definir o antes del 9 de enero me voy a definir. No va a pasar un día que se va al Cusco, se va a Arequipa o se va a cualquier sitio y le preguntan ¿bueno y usted se va a presentar o no? Bueno, sí he decidido presentarme, es muy breve el tema. Pero yo estoy pensando el 26 ó 27, entre el 26 y antes del 30 producir una gran movilización, similar a la que se hizo el 27...",MONTESINOS,78
39467, Por su cumpleaños.,KOURI,78
39468," Por su cumpleaños, pero no lo hacemos en la Plaza de Armas, porque eso suena a cuestión tradicional, a Alan García. La hacemos en un asentamiento humano como al principio y ponemos 100 mil o 150 mil personas donde le pidan ya a él la postulación y entonces, en vista de esa petición le hacemos un simultáneo en Arequipa, en Piura, esas cosas, llevamos las microondas y él hace el anuncio. O sea hay un correlato del porqué. No es que él en frío, porque se le ocurrió, porque buena gente o porque.",MONTESINOS,78
39469," Pero esa reunión, cuál sería el motivo, digamos.",KOURI,78
39470, El tema de la concentración es que la gente.,MONTESINOS,78
39471," Preferible por Navidad, de no tener.",KOURI,78
39472," Vamos a desfilar en orden, viene la gente, se reúne, etcétera, y alrededor de media misa.",MONTESINOS,78
39473," Tiene que ser una sorpresa, también.",KOURI,78
39474," No, por eso estamos conversando acá, estamos haciendo. Digamos, (5) nosotros ya nos constituimos, digamos, en el Estado Mayor especial secreto de diseño de situaciones de manejo de crisis y de coyunturas y entonces lanzo la idea para que la vayamos evaluando y la vayamos mejorando.",MONTESINOS,78
39475," Claro, porque yo tengo la idea, tiene que ser factor sorpresa.",KOURI,78
39476," No, no, te hemos comisionado.",MONTESINOS,78
39477, Sí. Y una gran chocolatada porque es la temporada.,KOURI,78
39478," No, no, la chocolatada la vamos a hacer de todas maneras en la Navidad. Sí, pero, no, no puedo manejar, porque la Navidad tiene pues un afecto. (Diálogo).",MONTESINOS,78
39479," Esto hay que hacerlo después de la Navidad, antes del Año Nuevo. Y tampoco no puede ser antes de la Navidad, porque nuevamente empiezan a salir. Hay que pasar una Navidad, sin enfrentamiento interno tranquilo. Eso tiene que ser después.",MONTESINOS,78
39480, Y si es del 1 al 9 y vamos a cenar.,KOURI,78
39481, No vale la pena.,VILLANUEVA RUESTA,78
39482, ¿No vale la pena?,KOURI,78
39483, No vale la pena. La gente ya no está.,MONTESINOS,78
39484, Ya está en otra.,VILLANUEVA RUESTA,78
39485," Sí, sí, ya la gente se va a la playa, el verano, esos detalles. Ese es el cuento. Además, la otra cosa que es importante, mira, ve. Termina la década y están anunciando para iniciar.",MONTESINOS,78
39486, Claro.,SERPA,78
39487, El (ininteligible).,MONTESINOS,78
39488, Es el lanzamiento.,SERPA,78
39489, Ese es el lanzamiento.,MONTESINOS,78
39490, Tienes que hacer como lo del cumpleaños.,KOURI,78
39491, Tiene que ser exactamente.,MONTESINOS,78
39492, Salimos.,KOURI,78
39493," ¿Te acuerdas del cumpleaños? metimos casi 100 mil personas, ese es un loquerío el tema cumpleaños. ¿Y cuándo lo hicimos? Los preparamos en 24 horas, en desventajas. Y 10 de la mañana también ahí manda unas microondas. (Diálogo)",MONTESINOS,78
39494," Cumplir con un evento, tengo 15 personas 24 horas que con tres llamadas telefónicas están en el Canal A.  Ese día pasó eso, sí.",KOURI,78
39495," El problema era que como no avisé a ningún medio para que no se filtrara la información durante la (ininteligible) poder llegar al sitio donde habían casi cien mil personas, estaba lleno de vehículos. Era imposible que pasara la unidad móvil para microondas, pues, se metieron. (Diálogo)",MONTESINOS,78
39496," Y con cambio de canales todavía, porque estaban; no podían llegar.",IBARCENA,78
39497, Estaba previsto para la Plaza de Armas.,MONTESINOS,78
39498," El Presidente no llegaba, no podía llegar.",KOURI,78
39499, No podía llegar pues no podía llegar.,MONTESINOS,78
39500, Ni con (ininteligible).,KOURI,78
39501," Nada. Yo estaba pero, bueno, he estado como una hora para llegar ahí, era como las 7 de la noche. Ahora esta hay que hacerlo más temprano, porque si tu enfocas en la noche la televisión y me dices mil personas en la oscuridad formando.",MONTESINOS,78
39502," No, pero se puede poner luces.",KOURI,78
39503, Pero de todas maneras pierdes el efecto. (Diálogo),MONTESINOS,78
39504, Pero lo del calor tener a la gente ahí.,KOURI,78
39505," No, pero 5 de la tarde es una buena hora. Desde las 2 de la tarde y a las 5 estés oyéndonos, 5 ó 6, máximo 6. Ya por el cambio de estación por eso un poco más grave. Entonces, 6 es el momento ideal que lleguen y empieza el evento y ahí se reproduce el tema. El señor VILLANUEVA RUESTA.— ¿ Y por qué eso es mañana?",MONTESINOS,78
39506, Porque en la mañana la gente trabaja mejor.,MONTESINOS,78
39507, La gente trabaja. (Diálogo),VILLANUEVA RUESTA,78
39508, Como ejemplo de trabajo.,MONTESINOS,78
39509, Y el sol los mata también.,KOURI,78
39510," El sol también los mata. En la mañana lo mata. Piensa el tema tu al medio día la gente si después del almuerzo van bañados, por más que ahí se va a incluir gaseosas y esas cosas, pero ya el tema logístico del almuerzo es importante. Acuérdate que hay que traer baños y todas esas cosas, y pensando además de que el día 3 y 11 los eventos que se van a hacer todo el mundo alquila los baños portátiles. Por eso es que desde ahora hay que tomar las precauciones del caso.",MONTESINOS,78
39511, Pachacamac es el gran competidor.,KOURI,78
39512," No, no. Hoy día justamente a cuenta me ha mandado el Presidente una solicitud pidiéndole una entrevista para que Promperú y Defensa Civil promuevan el tema de Pachacamac, porque Andrade  quiere ir a pasar el 31 a Pachacamac. (Diálogo)",MONTESINOS,78
39513, No. ¿Nosotros qué estamos haciendo? Vamos a hacer en los diferentes conos.,KOURI,78
39514, Tienes la fecha pues.,VILLANUEVA RUESTA,78
39515," Claro, lógico.",MONTESINOS,78
39516, Adelantarse a ese evento.,KOURI,78
39517," Es adelantarse a ese evento, y no solamente sino que el 31 en lugar de dejarlo suelto la concesión, qué pasa si a los alrededores de Pachacamac todos los eventos gratis, buenos juegos artificiales, de primera, la misma empresa que iba a hacer el asunto nos va a hacer los juegos ahí. Entonces la gente ya para qué se mueve, se queda, y encima tienen la música gratis, la orquesta gratis, los juegos artificiales gratis, el polo gratis, evento gratis, la comunicación gratis, ya no. Para qué se van a mover de Pachacamac, mejor no van a ningún lado, conceptos. Y hacer en 7 u 8 distritos de Lima, entonces nos facilita el problema de la seguridad notablemente a nosotros porque (6) sino tendríamos que movilizar a la Fuerza Armada y a la Policía para darnos seguridad en el área, pero el día 31 todo el mundo va a tomar alcohol, los niveles de violencia se van incrementar, la gente se vuelve loca, va a manejar a velocidad, va a producirse accidentes. Tenemos que tener mucho cuidado en ese tema. Entonces ese es más o menos el tema del escenario que tenemos en los próximos 30 días.",MONTESINOS,78
39518," Va a ser bien movido, ah.",KOURI,78
39519," Bien movido, digamos, va hacer bien movido.",MONTESINOS,78
39520, Hasta el 15 yo calculo debe ser bien movido.,KOURI,78
39521," Ah, sí, claro que sí.",MONTESINOS,78
39522, Hasta abril va a ser movido.,KOURI,78
39523," Y a partir de esa presentación del siguiente para adelante, ahí empieza a la guerra.",KOURI,78
39524," Pero ya empezaría para darle un exocent a Castañeda y para darle su exocent a Andrade, y a Javier Diez Canseco de paso hay que darle alguito también.",SERPA,78
39525," No, es que siempre hay que investigar porque al final....",MONTESINOS,78
39526," Eso contagia, pues, y el Apra y Diez Canseco ya están metidos ahí y si podemos sacar el listado, tiene que haber o fotos, por ejemplo, de Diez Canseco ahí defendiendo a los penales, tiene que haber eso. Lo que si hay que borrar es increíble Lucho. Alan García ha hecho borrar el archivo contra él de todos los canales.",KOURI,78
39527," De todos los canales, más de los 5 años.",MONTESINOS,78
39528, La masacre de los penales. Diez Canseco está que lo denuncia a García por la masacre de los penales. Porque los canales han pagado a gente en todos los medios ...,KOURI,78
39529," Lo del servicio de inteligencia de repente lo tienen, porque unas que otras que dio encontrando documentación, nosotros del canal no tenemos; y hemos averiguado en los otros medios, nadie tiene",KOURI,78
39530, Ha desaparecido.,KOURI,78
39531, No hay nada del tema penal.,MONTESINOS,78
39532," Se ha dedicado, digamos, a infiltrarse en cada medio para sacar y guardarlo todo eso.",KOURI,78
39533, Hay que ver en los archivos.,IBARCENA,78
39534," Hay que meter a Alan García y al cojo Diez Canseco, con Castañeda y Andrade.",MONTESINOS,78
39535," Eso es claro, ya ese el beso de la muerte.",SERPA,78
39536," Y a parte de eso mañana están saliendo la caricatura donde sale Alan García desde París moviendo los dedos ahí como títere, y sale Diez Canseco, sale Catañeda, sale Mohme, sale Andrade y sale Del Castillo. Estos son mis hijitos dice, y lo mueve así. (Risas)",MONTESINOS,78
39537," El domingo dirá, pobre Mohme, lo voy a destrozar ahí.",KOURI,78
39538," Sí, sí, a Mohme  hay que darle fuerte, fuerte.",MONTESINOS,78
39539," Ya, con esto ya ...",KOURI,78
39540," No, ya estamos ya, ya pasamos el rubicón ...",MONTESINOS,78
39541, Y ahora así ya estamos en guerra.,KOURI,78
39542," Acá estamos en guerra ya y nos vamos para adelante, y la clave es la unidad es fundamental para cualquier cosa.",MONTESINOS,78
39543, Como no hay sorpresa.,KOURI,78
39544," La sorpresa, la unidad y la sorpresa todas son, pero...",MONTESINOS,78
39545," Y las encuestas están saliendo muy bien ¿no?,  nos está diciendo ideas.",KOURI,78
39546," Sí, sí.",MONTESINOS,78
39547," Demasiado bien, está muy bien.",VILLANUEVA RUESTA,78
39548," No, pero está haciendo un trabajo meses y todos los días nos reunimos. Ya se ha mudado de oficina allá.",MONTESINOS,78
39549," En la oficina está integrado, desaparezco desde las 11 de la mañana y media hasta 3 de la tarde o 4,  piensa que me voy a divertir.",KOURI,78
39550," Creyendo que tiene una chica.(Risas). Bueno, pero es la única de forma de salga el  trabajo día a día.",MONTESINOS,78
39551," Oye, estamos trabajando mientras los otros están pues tomándose el café.",SERPA,78
39552," Claro, nosotros estamos dale y dale...",MONTESINOS,78
39553, Tanta historia.,KOURI,78
39554," Pero fíjate, esto había salido impecable bien, tuvo una cobertura imaginable. En el esquema ha puesto nuevamente la actualidad, nadie se ha atrevido a criticar a refutar, un silencio y hemos desarticulado todo. Se ha producido el efecto deseado.",MONTESINOS,78
39555," Pero hay que sumergirse un poco hasta ver la salida, tipo guerrilla más o menos",SERPA,78
39556," Claro, sino no vale la pena, ahorita no vale la pena. Se ha producido un efecto y hay que guardar ese efecto El señor BOLOÑA BEHR.— (7) Y ahora tengo la libertad de ser objetivo, de empezar a cuestionar lo que está presentando. Y otro tema que se me viene es que la población exija a los candidatos: yo quiero que me den esto, a ver cómo me van a dar esto. Y es muy distinto: mira, vota por mí, porque yo voy a dar. No, no. Yo quiero esto y cómo me lo das. Eso hay que empezarles a forzar y es otro juego.",MONTESINOS,78
39557," Pero, ¿cómo se puede hacer eso? ¿Cómo se podría transmitir eso?",DESCONOCIDO,78
39558," No. Yo creo que se le va exigiendo a los candidatos. Y cómo crecer al 6, 7% al año, cómo bajar la extrema pobreza, pues. O sea, tú le dices: estos son los objetivos que la población quiere. Cómo la haces. No es: oye, tú qué me das. Antes era el candidato: tú qué me das, qué me ofreces. No, yo quiero esto y se le fuerza.",SERPA,78
39559, Y que le digan cómo.,DESCONOCIDO,78
39560," Dime cómo me das esto, a mí me gustaría saber, que me bajes el desempleo a la mitad en cinco años, pongamos. Cómo lo haces.",SERPA,78
39561, Es como una encuesta televisada que haces a determinada persona.,VILLANUEVA RUESTA,78
39562," ¿Y cómo afectaría la candidatura del Presidente? Justamente el tema del desempleo que es uno de los problemas álgidos. Porque lo mismo que uno le va a preguntar a Castañeda, lo mismo van a decir, bueno, y Fujimori cómo ha logrado hacerlo.",IBARCENA,78
39563," Tienes que irle armando a Fujimori políticas bien claras, como para que él salga a plantear cosas muy concretas para eso: La extrema pobreza, el agro y el desempleo. Cosas que los candidatos ahorita no la tienen y solamente se quedan a nivel de frasecitas bonitas.",SERPA,78
