row_id,speech,speaker_std,file_id
16608, Ya.,MONTESINOS,35
16609, “No puedo —me dice— no puedo.”,JOY WAY,35
16610, Ya.,MONTESINOS,35
16611," “Él me ha hecho muchas... no puedo.” Y eso que él me dice: “Me da libertad de decisión, pero...” Él tiene un problema afectivo.",JOY WAY,35
16612," Pero, en este caso, ¿cómo ve el tema del referéndum?",MONTESINOS,35
16613," En este caso yo le dije lo siguiente: “(Ininteligible) Nosotros somos una agrupación abierta, queremos personas que estén comprometidas con el país con las decisiones. Entonces —le dije—, mira, antes de tomar las decisiones a dónde pasar, tennos en consideración”. “Bueno, sí, perfecto, —me dijo— lo voy a tomar en cuenta.” (Ininteligible) porque tú sabes que no es, pues... ¿ya? ¿Cuántos (ininteligible) gestiones con Barba y (ininteligible)?",JOY WAY,35
16614, (Ininteligible). (Se oyen golpes de mano sobre una superficie sólida.),MONTESINOS,35
16615," Bueno, la otra cojudez es qué podemos hacer, carajo, el día... Primero ¿cómo va a ser el procedimiento una vez que llegue del Jurado la cojudez al Congreso. Ésa es la vaina.",MONTESINOS,35
16616, Claro.,JOY WAY,35
16617, Por eso tienes que jugar bien con Medelius desde un comienzo.,MONTESINOS,35
16618," Que entienda cómo empieza, quién lo hace, no sé.",JOY WAY,35
16619," Claro, lógico. Entonces tiene que someterse a la rotación y ahora esa rotación que no sea tan cojudo de someterla, pues, hermano, cuando estén todos ellos (ininteligible) pertinente, ¿no es cierto?",MONTESINOS,35
16620," Bueno, yo te voy a decir que podemos (ininteligible).",JOY WAY,35
16621, Sí.,MONTESINOS,35
16622," Pero, que no lo tengan. Si no lo van a tener, si no lo van a tener...",JOY WAY,35
16623," No lo van a tener, pues.",MONTESINOS,35
16624," Entonces, hay que hacerlo porque eso es parte de la tranquilidad para que esto no camine. (2)",JOY WAY,35
16625, Así es.,MONTESINOS,35
16626," No sabemos si camine, ahí sí se acabó el referéndum.",JOY WAY,35
16627, Ahí se acabó el referéndum.,MONTESINOS,35
16628," Entonces, como esto va a ser una cuestión de corte esto es lo que tenemos que tener seguro. Qué sé yo, 45 ó 46 decretos, mientras no alcanzaron a 48...",JOY WAY,35
16629," Ahora, de nuestra gente, carajo, el único hijo de puta es Ferrero, nada más.",MONTESINOS,35
16630, Yo no los he contado.,JOY WAY,35
16631, Ése va a votar en contra.,MONTESINOS,35
16632, No le voy a hablar.,JOY WAY,35
16633, (Ininteligible) mañana ya se ve.,MONTESINOS,35
16634," No, le voy a decir: “¿Tú vas afirmar en contra? Me han dicho que vas a firmar en contra.” Pero yo no le puedo plantear ahorita que se vaya porque...",JOY WAY,35
16635, Claro.,MONTESINOS,35
16636," Le voy a recordar algún tipo de compromiso porque es una cuestión política. Unos tendremos que continuar; eso no está excluyendo que de todas maneras él también debería estar. Además (ininteligible) porque imagínate si acá está el referéndum si gana el referéndum ¿cómo mierda el país...? Por delito de exquisitez, dizque de euforia deslegitimar y desestabilizar un país porque inmediatamente habría que llamar a elecciones. (Ininteligible) es para que no se presenten, es contra la política económica contra todos. Tengo que aclarar en ese sentido. No creo que lo convenza, pero voy a tener que asegurar diciéndolo (ininteligible) yo lo conozco, pues.",JOY WAY,35
16637," Sí, pero se puede hablar con el propio canciller para que... para que...",MONTESINOS,35
16638," No se va a poder, no se va a poder. Todo lo que hay que hacer ahorita es sencillamente es... Además, hay que reconocer su condición.",JOY WAY,35
16639," Bueno, por eso el canciller también es un rosquete, hermano.",MONTESINOS,35
16640, El problema es (ininteligible).,JOY WAY,35
16641," Un día estábamos en la oficina de Hermoza, carajo, los tres y, puta, entró el Almirante y me dijo: “¿Por qué están hablando sobre el tema de la ONPE?” Y me lo dijo así, estando (ininteligible) como si fuera el muchacho (ininteligible) “Carajo, puta, pónganme papeles, porque, carajo, puta, hay gente que no tiene por qué escuchar” ¿no? Puta, y el cojudo... Entonces, yo me acerqué al teléfono: “Ah, ya, ya, sí, sí, sí.” “¿Doctor, va a salir lo de la ONPE?” me dijo. “No sé”. “Que no vaya a salir lo de la ONPE porque, sino voy al Congreso otra vez más y yo, no sé, porque nosotros no manejamos lo de la ONPE; en cambio, como el tuyo, como Inteligencia, tienes que estar sabiendo, si salió o no salió.” (Ininteligible) puta, carajo... Entonces, al Presidente le dijo: “Presidente, sí sale lo de la ONPE, yo no voy al Congreso por una cosa... Mejor renuncio.” Y el Presidente te llamó a ti, te llamó a ti. Entonces, te llamé. Sí.",MONTESINOS,35
16642, (Ininteligible) la ONPE es autónomo.,JOY WAY,35
16643, Así es.,MONTESINOS,35
16644, Independiente. Lo que ellos necesitan (ininteligible). Es una demostración que tienen las Fuerzas Armadas.,JOY WAY,35
16645, Así es.,MONTESINOS,35
16646," (Ininteligible) totalmente, y además, le digo, es una primera instancia, tiene que apelar.",JOY WAY,35
16647, Así es.,MONTESINOS,35
16648, Y la apelación por autos a lo mejor dice que no.,JOY WAY,35
16649, Claro.,MONTESINOS,35
16650," Pero lo tuyo es voluntad. De eso despreocúpate. Yo te garantizo, le digo, te garantizo. (Diálogo.)",JOY WAY,35
16651," Que salga lo de la ONPE, hermano, o no salga ninguno ¿cuál era la diferencia, hermano? Ninguna. Yo he visto, que salió, carajo, y ha pasado como mantequilla. Ha pasado, hermano. Ahora, otra cosa. Portillo me decía: “Hermano, no puedo aguantar. Afuera la presión es muy fuerte, hermano.” Y yo lo he estado aguanta y aguanta. Me dice: “Me van a denunciar a mí.” Entonces, puta, se la ha jugado Portillo. ¿Es así o no es así? Se la ha jugado, carajo, y ha sacado... Ahora, entonces, está que cada uno cuida su función, su puesto sin ver, carajo, el trabajo en equipo. Qué chucha, al que le interesaba quedar bien en el Congreso no le interesaba, carajo...",MONTESINOS,35
16652, Es que creen que ser Ferrero es primero que (ininteligible).,JOY WAY,35
16653," No, pues, nosotros... Acá, el objetivo número uno es el Presidente, para ti para mí, ése es el objetivo. Entonces todo lo que sea esto para nosotros es el 100% de prioridad, hermano.",MONTESINOS,35
16654, En absoluto.,JOY WAY,35
16655," Carajo, yo no puedo... yo no puedo, por Ferrero, sacrificar esta cojudez, hermano.",MONTESINOS,35
16656," Exactamente. Entonces, (ininteligible) yo diría voy a hablarle.",JOY WAY,35
16657, Sí.,MONTESINOS,35
16658, Para que sepa que no es que se la estamos pasando fácil.,JOY WAY,35
16659, Así es.,MONTESINOS,35
16660," Ésta es una cosa. Ahora, la otra cosa (ininteligible)",JOY WAY,35
16661, Sí.,MONTESINOS,35
16662," Esto sí es un tema crucial, le digo. Esto sí tiene que ser.",JOY WAY,35
16663, Eso sí son asuntos graves.,MONTESINOS,35
16664, ¿Te mantienes en tu posición? Pero no te lo voy a pedir (ininteligible).,JOY WAY,35
16665, Claro.,MONTESINOS,35
16666," Entonces hay que encontrar (ininteligible) que va a votar probablemente que voten a favor (3) del referéndum, qué vamos hacer... Lo que hay que asegurar es a esta gente, no más.",JOY WAY,35
16667," No, no, pero ese tema lo paso ahorita yo encuentro la plata de esta cojudez. Y lo de ciencia (ininteligible) para pagar el abogado, me he enganchado, hermano. Oye hermano, si yo... ¿por qué yo no lo he cotizado en Indecopi, el Indecopi yo no lo he hecho la...?",MONTESINOS,35
16668," No, todavía no. ¿Y por qué no lo hacen...?",JOY WAY,35
16669," Para engancharnos, de una vez, en la huevada, hermano; para engancharnos de una vez en la cojudez.",MONTESINOS,35
16670, Ya.,JOY WAY,35
16671," Enganchan de una vez la cojudez. Ahora, el (ininteligible) tiene en la mano que está metido una (ininteligible) Entonces carajo (ininteligible) saquémonos afuera en la...",MONTESINOS,35
16672," Ahora, vamos a acercar, pero con estos tres.",JOY WAY,35
16673, Sí.,MONTESINOS,35
16674," Con estos tres, estos tres suman 47.",JOY WAY,35
16675, Sí.,MONTESINOS,35
16676," 47, 47. Incluyendo a... asumiendo que el (ininteligible) no vota y que vota el (ininteligible) vota así y que Ferrero vota así habrían 47. Bien, pero yo no (ininteligible).",JOY WAY,35
16677," No, por eso, hermano, ahorita tú tienes que decirle: “Oye, compadre, tienes 3 mil dólares que te doy a ti y 3 mil dólares para (ininteligible)” 3 más 3 más su pasaje más sus viáticos. Entonces tú... Y de esto que te firme un recibito...",MONTESINOS,35
16678, ¿Tienes algo así? Porque...,JOY WAY,35
16679," Sí, sí tengo recibo.",MONTESINOS,35
16680, Algo como para que no se me vaya tampoco a correr.,JOY WAY,35
16681," No, no.",MONTESINOS,35
16682," Ah, ya.",JOY WAY,35
16683," “Recibí la cantidad de tantos, recibí la cantidad de tanto dinero, correspondiente a un pasaje más los viáticos.” Y acá: “Recibí la cantidad de 6 mil dólares” y la fecha y su nombre. Nada más, nada más. Recibí, no dice quién recibió. Tú tienes el recibo, nada más. No dice ni quién lo recibió. No le pongo (ininteligible) ni Congreso. Tiene que firmarme un recibito porque, obviamente, hermano, es un dinero que yo tengo que dar una cuenta; es una cosa personal, mía también (ininteligible) ¿O va a pagar para firmarte la vaina?",MONTESINOS,35
16684," No sé, pues.",JOY WAY,35
16685," O dale sin recibo, pues, ¿cuál es el problema? (Ininteligible).",MONTESINOS,35
16686," Que esté en el proceso de (Ininteligible) bien serio. (Ininteligible) él estaba (Ininteligible) yo le estaba pagando a su esposa, incluso nos invitaban (Ininteligible) no tenían plata ni para comprar (Ininteligible) de comprarse cosas (Ininteligible) digamos, la multa, (Ininteligible) pasaje (Ininteligible) te presto ¿no?; o sea, ya hay una relación a tal punto que él mismo se ha aceptado (Ininteligible) hermano no te puedo (Ininteligible) por el Congreso porque lo que me estás pidiendo algo que (Ininteligible) yo te lo resuelvo. Ah, ya, el lunes te doy.",JOY WAY,35
16687," Mira, entonces, hermano, hagamos una cosa. El lunes resuelvo esto (Ininteligible) hermano, para que (Ininteligible) trabajos (Ininteligible) y yo voy a pagar 3 mil dólares. (Ininteligible).",MONTESINOS,35
16688, Por los medios de comunicación (Ininteligible).,JOY WAY,35
16689," No, hermano, yo tengo algunos recursos.",MONTESINOS,35
16690, No te preocupes hermano.,JOY WAY,35
16691," No te preocupes que yo tengo algunos ahorros, carajo, de los cuales yo voy a compartir contigo.",MONTESINOS,35
16692, Así es. Para que no se sienta que (Ininteligible).,JOY WAY,35
16693," No, no. (Ininteligible) entonces tú ya sabes: “Hermano, aquí tienes, esto es lo del mes de agosto. (4) Estamos ahora a 15, te estoy dando. A fin de mes te doy, carajo, los otros 3.” Entonces, tú me vas informando (Ininteligible) a fin de mes me presente un informe de cómo va la situación de la economía y luego un informe mensual. Y por eso yo me voy a...",MONTESINOS,35
16694, (Ininteligible).,JOY WAY,35
16695," Claro. Y entonces (Ininteligible) y, carajo, (Ininteligible) de 3 mil dólares (Ininteligible)",MONTESINOS,35
16696, (Ininteligible).,JOY WAY,35
16697," Por eso, hermano (Ininteligible).",MONTESINOS,35
16698, (Ininteligible) al principio.,JOY WAY,35
16699," Al principio, claro. Cuando ya a la segunda, a la tercera dices: “Para mi contabilidad, hermano, necesito tal cosa. Es una cosa interna mía, nada más, no te preocupes (Ininteligible) una cosa mía interna.” ¿Te parece?",MONTESINOS,35
16700, Claro.,JOY WAY,35
16701," Entonces, ya lo tienes al tipo; o sea, ya tienes autoridad sobre él porque cuando una persona empieza a depender económicamente, pues, hermano, ya está jodida.",MONTESINOS,35
16702, Hay que hacerlo ahorita.,JOY WAY,35
16703, No. Ahorita no ...,MONTESINOS,35
16704, No lo decía por eso (Ininteligible).,JOY WAY,35
16705, No.,MONTESINOS,35
16706, No vaya a ser que él sale el martes y el miércoles y estos desgraciados empiezan a (Ininteligible),JOY WAY,35
16707," No, por supuesto.",MONTESINOS,35
16708," Entones, yo te estoy diciendo que el martes él se va de viaje.",JOY WAY,35
16709, El martes se va de viaje.,MONTESINOS,35
16710, Está regresando... Son 3 días (Ininteligible) por día. Ahora lo que me falta contabilizar eso. Se dice que es el número de asistentes ¿no?,JOY WAY,35
16711," Sí, 48 votos son.",MONTESINOS,35
16712, No. Eso es cuando son 120.,JOY WAY,35
16713," Sí, con dos tercios de...",MONTESINOS,35
16714," (Ininteligible) qué pasa si son 118 ¿cuánto sería? Parece que sería menos, ah. Me parece que sería menos.",JOY WAY,35
16715," Siempre que haya contado con el voto favorable de no menos de dos quintos de los votos del número legal, del número legal, el número legal es 120, del número legal de los miembros del Congreso.",MONTESINOS,35
16716," O sea, que no me pueden decir nada. Los asistentes son 115 y necesito, por tanto, 46. Me vas a chequear eso, ah.",JOY WAY,35
16717, No. Ya está chequeado acá.,MONTESINOS,35
16718, Ya. El número legal dice ése.,JOY WAY,35
16719," Dice: del número legal de los miembros del Congreso, 120.",MONTESINOS,35
16720," Son 48. Está bien. Entonces, puedo hacer, para que también no tenga muchos problemas de presiones, que se (Ininteligible).",JOY WAY,35
16721," (Ininteligible) nos podemos tirar, carajo. Oye, hermano, mira, te voy a mandar un mes (Ininteligible) clínica (Ininteligible) 20 mil dólares (Ininteligible) ¿te das cuenta?",MONTESINOS,35
16722," Claro. Porque si es así, entonces, ya (Ininteligible).",JOY WAY,35
16723," Se va la Chuchi, el Chino, carajo...",MONTESINOS,35
16724," Porque siempre le van a hacer cargamontón los terroristas, la oposición...",JOY WAY,35
16725," Entonces, a esta etapa tenemos que tirarnos, carajo. Por eso, tú tienes... Mañana sería conveniente que te reúnas con Medelius para ver como hacer el procedimiento, cuánto mierda vas a meter y de una vez aplicamos la operación que se vaya su semana a Miami.",MONTESINOS,35
16726, Eso está ya confirmado.,JOY WAY,35
16727," Sí, sí, sí.",MONTESINOS,35
16728," Antes, tenía otra cosa.",JOY WAY,35
16729, ¿Sí?,MONTESINOS,35
16730, Tenía un tema.,JOY WAY,35
16731, ¿Cuántos están vendiendo?,MONTESINOS,35
16732," Espera, primero te voy a enseñar (Ininteligible).",JOY WAY,35
16733, Ya.,MONTESINOS,35
16734, El dueño son los dos hijos de...,JOY WAY,35
16735, De Wolfenson.,MONTESINOS,35
16736," De Azi Wolfenson, que también es amigo mío.",JOY WAY,35
16737, Ya.,MONTESINOS,35
16738, Es Alex y el otro hermano.,JOY WAY,35
16739," Sí, lo conozco, pues.",MONTESINOS,35
16740," Alex, el hijo de Azi Wolfenson, está de novio con la hija de (Ininteligible).",JOY WAY,35
16741, Así es. Y el otro está casado con la hija de (Ininteligible).,MONTESINOS,35
16742," Entonces, éstos cagan plata. Entonces, Alex no quiere que su futuro yerno esté metido en la vaina de... porque les han dado treta que si estuvieran metidos en medio de (Ininteligible). Entonces, él mismo (Ininteligible) los dueños de CPN se lo han vendido.",JOY WAY,35
16743, ¿En cuánto lo quiere vender?,MONTESINOS,35
16744," No me ha dicho ninguna referencia Alex, dijo: “Mira —dijo— nosotros vendemos entre 90 y 80 mil El Chino y unos 60 a 70 mil Todo Sport.",JOY WAY,35
16745, Ya.,MONTESINOS,35
16746," Incluso, me dijo: “Yo no puedo vivir, no puedo manejar. Todos me presionan, la oposición. Si me llaman (Ininteligible) estoy asustado todo el día.”",JOY WAY,35
16747, Puta... El Chino está rosqueteado.,MONTESINOS,35
16748, Lo que pasa es que está en otra onda y está metido en cosas grandes y está asustado.,JOY WAY,35
16749, Así es.,MONTESINOS,35
16750," (Ininteligible) ¿Sabes lo que dicen? “Bueno, porque Maraví también es un periódico chiquito.” Me dice: “¿A ti te interesa?” Yo le digo: “Podría ser. Llegan a un acuerdo y vamos a ver cómo lo financiamos en bancos”; o sea, como diciendo: “Yo no quiero saber”.",JOY WAY,35
16751," Entonces lo compramos nosotros. Nosotros somos un periódico de pegada. Ahora ese periódico sale, El Chato.",MONTESINOS,35
16752," (Ininteligible) otra rotativa en el norte y todo lo demás. Entonces, me ha dicho: “No lo trates con nadie hasta que yo te diga.” Dijo, solamente.",JOY WAY,35
16753, Azi habló contigo.,MONTESINOS,35
16754," Sí, Azi y lo llamó a su futuro yerno.",JOY WAY,35
16755," A su futuro yerno, a Moisés.",MONTESINOS,35
16756, No quiere que su hijo...,JOY WAY,35
16757, Ya.,MONTESINOS,35
16758," Su futuro yerno esté ahí de estos bienes pues 300 ó 400 millones de dólares, que es una fortuna.",JOY WAY,35
16759, Claro.,MONTESINOS,35
16760," Entonces, por una cosita así ya sabes lo que le pasó a Baruch; entonces, no quiere ni hablar con él. Entonces se va a casar con su hija, él lo que quiere es que entre a la familia de Azi, no quiere saber nada con (Ininteligible).",JOY WAY,35
16761, Por experiencia ¿no?,MONTESINOS,35
16762," Entonces, ¿cómo hacemos? ¿Tú ves que hay interés, hay posibilidades?",JOY WAY,35
16763," Si nos conviene lo compramos el próximo año. Yo le compro para el SIN, pero como una organización de fachada.",MONTESINOS,35
16764," Correcto, entonces, yo no puedo (Ininteligible).",JOY WAY,35
16765, Tratar de bajarlo al máximo.,MONTESINOS,35
16766, Es que tiene interés que nosotros (Ininteligible).,JOY WAY,35
16767," No, pues. El Chino, El Chino tiene una buena pegada.",MONTESINOS,35
16768, Creo que eso hay que mantenerlo.,JOY WAY,35
16769," Bueno, no, ahora carajo, el Tío, con (Ininteligible).",MONTESINOS,35
16770, Pero también...,JOY WAY,35
16771," No, no, es que nosotros tenemos ahora, estamos con cinco periódicos, tenemos cuatro ¿no es cierto? tenemos El Chino, El Mañanero, La Chuchi, El Tío y El Chato. Ahora tenemos El Chato, que hemos sacado un periódico, ¿me entiendes? Ahora tenemos El Chato. Entonces... Ahora, nosotros no somos dueños, pero los financiamos a los cuatro. Ahora si son los hombres de El Chino, El Chino tiene Todo Sport y Todo Sport es deportivo, el Todo Sport se vende como mierda, como mierda se vende porque es deporte de fútbol, qué mierda.",MONTESINOS,35
16772, Ahora están por los partidos...,JOY WAY,35
16773, Así es. Entonces la cojudez está entre...,MONTESINOS,35
16774," Incluso él dice, mire, con parte de lo que me paguen voy a sanear parte deuda tributaria o deudas con bancos, voy hacer mi entrega limpia.",JOY WAY,35
16775," Claro, nos entrega saneado el periódico.",MONTESINOS,35
16776, Entrega saneado el periódico.,JOY WAY,35
16777," Pero, entonces, que nos haga una valorización.",MONTESINOS,35
16778," Bueno, yo no he querido entrar de más, sino que esa promoción sale así y bueno, te digo...",JOY WAY,35
16779," No, pero tú sabes que todo (Ininteligible) de inteligencia tiene su canal y tiene su periódico, que no aparece en la organización, pero, carajo, por ahí mantiene la huevada.",MONTESINOS,35
16780, Y hay una persona que yo le puedo decir que lo compre.,JOY WAY,35
16781, El loco Marsano.,DESCONOCIDO,35
16782," No, pero el loco Marsano no conviene.",MONTESINOS,35
16783," No, es que para qué si lo podemos pagar, entonces, para qué.",JOY WAY,35
16784," (Ininteligible) lo compro por acá el periódico, no aparece el SIN, pero yo lo compro pongo un cojudo de testaferro, hermano.",MONTESINOS,35
16785," O puede ser que gana un poco en el libro, se puede hacer eso.",JOY WAY,35
16786," (Ininteligible) compramos el periódico, hermano. Nosotros tenemos un periódico para manejar, carajo, y poner los titulares que nos dé la gana. Y sigue con ese precio y sigue la pegada y pongo yo, carajo, un director, carajo, porque yo tengo acá un... ¿Te acuerdas de (Ininteligible), que era un director de Oiga, que trabajaba con Paco Ibarra? Yo me lo he jalado y (Ininteligible) el archivo lo tengo acá. Todito el archivo de ellos lo tengo acá, lo compraba del archivo de Oiga y, inclusive iba a comprar el logotipo de Oiga. Pero Dufour se adelantó y lo compró en 175 mil dólares (Ininteligible) Paco Ibarra.",MONTESINOS,35
16787, Ya.,JOY WAY,35
16788," Porque Oiga de todas maneras es una revista que cae. Él en su raíz tiene su director que toda la vida ha trabajado (Ininteligible). Entonces, a él podemos poner como director de El Chino. Es un economista, carajo, de más de 30 años, 40 años. Y ellos dirijen los dos periódicos.",MONTESINOS,35
16789," Entonces, converso con..",JOY WAY,35
16790, Conversa con...,MONTESINOS,35
16791, Y al final (Ininteligible) les va a dar la bendición cómo lo pueden financiar.,JOY WAY,35
16792," Claro, a la mierda, le pagamos su (Ininteligible).",MONTESINOS,35
16793," Es que no, son diferentes. (Ininteligible) no quiero que éste entre a la pandilla como dueño de periódico. No lo quiero. Ya vendió su CPN.",JOY WAY,35
16794, Así es. Pero no podemos de ninguna manera permitir que El Chino pase a manos de un (Ininteligible).,MONTESINOS,35
16795, Por eso.,JOY WAY,35
16796," Ni cagando. Lo compramos nosotros, hermano.",MONTESINOS,35
16797, ¿Ya?,JOY WAY,35
16798," Nosotros lo compramos, yo lo compro (ininteligible).",MONTESINOS,35
16799," Entonces, (ininteligible).",JOY WAY,35
16800," Pide la cuestión esa, hermano, la próxima semana lo estamos agarrando a El Chino, hermano. El Chino a todo Sport ah.",MONTESINOS,35
16801," Sí, sí, sí. (Ininteligible).",JOY WAY,35
16802, El Chino a todo Sport.,MONTESINOS,35
16803," Y están vendiendo bien. Dicen, está...",JOY WAY,35
16804," Está bien, esperemos que todo Sport en el momento de campaña (ininteligible).",MONTESINOS,35
16805," Es que ésos son afiches, pues.",DESCONOCIDO,35
16806," Imposible. Acuérdate, carajo, a lo que nos hemos tirado con (ininteligible).",MONTESINOS,35
16807," Ésos son afiches, hermano (ininteligible).",DESCONOCIDO,35
16808," Después, volví a hablar con el Presidente sobre el tema de la Policía porque el tema de la Policía del Estado está hasta las huevas. Nadie maneja. Ésta es una cosa, le digo, de que (ininteligible). Baca es un rosquete, yo digo que es un rosquete. Entonces me dice de que como ya (ininteligible) se quedaría ya eso en la PCM, pero manejaría (ininteligible) (ininteligible) y Absalón sería —digamos— como un colaborador tuyo (ininteligible) y yo te apoyo. Y él (ininteligible) los lineamientos (ininteligible) monopolio (ininteligible), carajo, se jode, nos apoya y toda la vaina.",MONTESINOS,35
16809," Espera, espera, no va a haber exclusividad (ininteligible) nos vayamos un poco también.",JOY WAY,35
16810," (ininteligible), ya le dije al Presidente y me dijo ya, ahora que regrese para que de una vez ordene, hermano, porque mira, hay un huevo de plata en la publicidad. Hermano, nosotros tenemos que hacer convenio con el 2, con el 4, con el 5, amarrarlos desde ahorita no solamente para las municipales, sino para el 2000, hermano, y la única forma de amarrarnos es con la publicidad. Si desde ahora no hacemos convenios con los medios nos hemos jodido, hermano; si no tenemos Canal 2, 4 y 5 estamos jodidos, hermano, acuérdate de la huevada.",MONTESINOS,35
16811," Justamente me has hecho acordar algo. Ayer estuve con Julio Vera Gutiérrez (ininteligible), entre los dos  tienen el 67% del Canal. Dos cosas: yo les pedí algunas (ininteligible).",JOY WAY,35
16812, Ya me contaste la botada del cojudo ese.,MONTESINOS,35
16813, Han botado a ése y han cortado varios programas que iban a salir en (ininteligible) me han hecho llegar la parte dura. Parece que van a tomar la administración la próxima semana.,JOY WAY,35
16814, Ya.,MONTESINOS,35
16815, Ellos tienen interés de vender.,JOY WAY,35
16816," (ininteligible), ya Julio Vera Gutiérrez habló conmigo cuando quería vender o (ininteligible).",MONTESINOS,35
16817, De vendernos o...,JOY WAY,35
16818," Pero querían cobrar, carajo, 75 mil dólares.",MONTESINOS,35
16819," Pero quería... al final lo que quería era que no lo persigan, que lo dejen respirar.",JOY WAY,35
16820," Pero si nadie lo persigue, hermano.",MONTESINOS,35
16821," Bueno, mejor todavía si es así, pero me dijo: “Mira, ya más de (ininteligible) está ganando plata. De cada platanito que sale de Costa Rica 10 centavos el (ininteligible).” Entonces, allí todavía no había dicho nada, simplemente había establecido una relación. Pero yo le había dicho que el noticiero y El Amanecer son los diarios de oposición (ininteligible) no mentira, que si tú poner a una empresa el empleado de Ivcher... ¿como se llama?",JOY WAY,35
16822, Iberico.,MONTESINOS,35
16823," Y a la otra que es, pues, rabiosa y durante el referéndum (ininteligible) ése no es nuestro objetivo. (Ininteligible) sabe que hacer. Entonces, parece que hubo más facilidades en (ininteligible). Si hay esos mensajes, podemos dar algún mensaje a ellos también.",JOY WAY,35
16824," Claro. De repente con ellos podemos entrar también a publicidad, hermano. Por eso te digo, la ventaja es... a la hora que tú tengas la disposición se hace un buen trato, hermano. Otra cosa, hermano, tenemos que presentarnos con el huevón de Pandolfi y Pandolfi, hermano, carajo, la reconstrucción tiene que trabajarla con (ininteligible), hermano.",MONTESINOS,35
16825, Pandolfi ha centrado 50 millones para caminos.,JOY WAY,35
16826," No, pues, hermano, tenemos que seguir, tenemos que soltar campañas ¿de qué? Tenemos que soltar la campaña de la reconstrucción, de la seguridad ciudadana, de la recordación de obras del Gobierno, hermano. Y si no soltamos esas campañas, estamos jodidos. Por ejemplo ahora, el tema del terrorismo con lo de la embajada, carajo, fue la primera noticia del mundo. Nosotros hemos (ininteligible) ese problema, los americanos, la primera potencia está con ese problema, y nosotros, carajo, con una purga hemos salido del problema. Entonces, hay que hacer una campaña de recordación.",MONTESINOS,35
16827, Claro. Eso ya hemos concluido que nuestro principal talón de Aquiles es la información. Eso no ahorita.,JOY WAY,35
16828," La otra cuestión, por ejemplo, el tema Hurtado Miller, el tema de Hurtado Miller. El tema de Hurtado Miller, hemos invertido 400 mil dólares para armar su equipo, sus gastos, mantener dos vehículos, (ininteligible), de 300 ha subido a 400 (ininteligible). Pero ahora viene el problema de la campaña. Ya Andrade está haciendo su campaña en los medios, ya ha sacado sus slogans, sus spots. Se hizo la campaña una vez a Borobio y salió un millón 900 mil dólares y le dije: “Hermano, mucha plata. Tú sabes que 900 mil dólares ni las huevas.” Entonces, me lo ha reducido a 800 mil dólares. Por las últimas quién tiene 800 mil dólares, porque yo no puedo sacar, pues, hermano... Si he sacado 400, yo no puedo gastar 800, hermano, acá me tiro el presupuesto a (ininteligible), hermano. Entonces, tiene que salir de esta vaina de la publicidad.",MONTESINOS,35
16829," Y lo peor es que sino se está utilizando a favor, esto lo están utilizando en contra porque alguien está operando ese programa en contra nuestra.",JOY WAY,35
16830," Por eso, lo que estoy diciendo es en ese tema. Entonces, carajo, si orientamos la campaña, ahora Hurtado quiere dar un mensaje, quiere dar un mensaje en un segundo, y eso vale, carajo, los 8 minutos para salir en cada canal sale como 70 y pico mil dólares. Entonces, ¿quién va a pagar esa huevada? (Ininteligible), hermano, manejar una campaña porque estás jodido, hermano. Ahora, piensa tú que de aquí al 2000, cuando venga la campaña general si no tenemos recursos estamos jodidos. Entonces, la única forma es vía la publicidad, de ir, carajo, manejando, y haciendo convenios con los medios para que en el 2000 no tengamos esos problemas, hermano. Sino, carajo, tú sabes que toda elección si no hay dinero se pierde, pues, hermano. Ahora, yo con el presupuesto acá, hermano, toda la campaña (ininteligible) Pandolfi no ha dado ningún... ni medio, hermano. Se quedó todo.",MONTESINOS,35
16831," Se truncó todo, se truncó. Esta vez que estuvimos y se agotó el asunto y ahí murió.",JOY WAY,35
16832," Nunca dio un medio para ganar (ininteligible) para ganar (ininteligible) Forsyth, todos los que he manejado yo de acá, (ininteligible) sacrificando de otras actividades, hermano; o sea, sacrificando el tema del terrorismo, el tema del (ininteligible), del narcotráfico, y las conspiraciones, porque sabes que tienes que pagar las informaciones, tienes que mantener la red. Entonces, yo allí he hecho un ahorro, pero tú sabes que a mayor crisis necesitas más inteligencia, y la inteligencia es dinero, carajo, no puedes desnaturalizar la esencia de esto, y carajo, asumir el manejo de la publicidad (8) y la información si no la tengo oportuna ¿cómo soluciono el problema, hermano? Ésa es la huevada. Ahora, en el tema del Ecuador, hermano, la cojudez es lo que aparentemente es una victoria, una huevada (ininteligible) nada entiendo (ininteligible).",MONTESINOS,35
16833, ¿Dónde están los garantes?,JOY WAY,35
16834," Bueno, los garantes...",MONTESINOS,35
