id,text,speaker_std,file_id,topics
44675,Y llevaban un fotógrafo por (?).,PEREZ,96,canal4
44676,Para las cuestiones técnicas.,DESCONOCIDO,96,canal4
44677,Correcto.,PEREZ,96,canal4
44678,Perfecto. ¿Qué le parece?,DESCONOCIDO,96,canal4
44679,Estaba todo redondo.,PEREZ,96,canal4
44680,"Redondo. Entonces, le digo: ""Inclusive yo tengo mandil —le dije, ¿no?— de médico, si us ted quiere, lo que usted quiera"".",DESCONOCIDO,96,canal4
44681,Entraron.,PEREZ,96,canal4
44682,"Entonces me dice, se asusta primero.",DESCONOCIDO,96,canal4
44683,"Ah, ya.",PEREZ,96,canal4
44684,"""¿Qué va a pensar?"" Entonces yo le digo: ""Bueno, acá tiene el cheque, ya está firmado."" Le dije. Entonces me dice: ""Pero tenemos que almorzar, tenemos que hacer un plan."" ""Sí, no se preocupe"". Entonces yo le digo, le cuento a Enrique y Enrique no me cree; Zileri me dice... creía que yo estaba haciendo un truco para no trabajar el viernes por la tarde, pues no, o sea ya eran como las 2 de la tarde, yo había llegado a las 11 y media. Entonces bajamos a almorzar, y ahí es donde yo conocí a Poggi, estas hora y me dia, hasta las 3 y media así conversando, hemos... Una cosa terrible, me dio un po co de miedo, y... pero quedamos en ir; para esto Chacón Barras que, bueno, era muy conocido por la policía, un poco que se disfrazó, la gente de Caretas estaba feliz de verlo disfrazado, más o menos se pasaron la voz de lo que íbamos a hacer. Nos fuimos, nos metimos a un carro de Caretas o Chacón, no sé de quién, un Volkswagen y nos dirigimos a, cómo se llama, a la ""Pipa"", ahí al lado de la emba jada norteamericana, ahí en Paseo Colón, ¿no?",DESCONOCIDO,96,canal4
44685,"Claro, era la División de Homicidios de (?).",PEREZ,96,canal4
44686,"¿Tu esposa, por ejemplo, se especializa más en determinados trabajos?",DESCONOCIDO,96,canal4
44687,"Sí, pues.",DESCONOCIDO,96,canal4
44688,"Y no en otros, ¿cómo se dividen el (?)?",DESCONOCIDO,96,canal4
44689,"Sí, ella más en el área... el área de ella es la sanidad del alma.",DESCONOCIDO,96,canal4
44690,¿Cuánta gente había en la plaza de armas?,DESCONOCIDO,97,"reelection, media"
44691,(?).,LOCUTOR,97,"reelection, media"
44692,Ya.,DESCONOCIDO,97,"reelection, media"
44693,(?).,LOCUTOR,97,"reelection, media"
44694,Ya.,DESCONOCIDO,97,"reelection, media"
44695,(?).,LOCUTOR,97,"reelection, media"
44696,Ya.,DESCONOCIDO,97,"reelection, media"
44697,(?).,LOCUTOR,97,"reelection, media"
44698,Ya.,DESCONOCIDO,97,"reelection, media"
44699,(?).,LOCUTOR,97,"reelection, media"
44700,"Ya, okay.",DESCONOCIDO,97,"reelection, media"
44701,(?).,LOCUTOR,97,"reelection, media"
44702,"Ya, okay.",DESCONOCIDO,97,"reelection, media"
44703,(?).,LOCUTOR,97,"reelection, media"
44704,"Ya, gracias, ah. Nos vemos. Chau.",DESCONOCIDO,97,"reelection, media"
44705,Arequipa acaba de terminar (?) 3 mil personas.,DESCONOCIDO,97,"reelection, media"
44706,"Son del alcalde Guillén, ¿no?",DESCONOCIDO,97,"reelection, media"
44707,"Sí, porque para 11 años (?) de lo que dicen de Guillén, que Guillén iba a ser uno de los líderes.",MONTESINOS,97,"reelection, media"
44708,"Ahí tienen que estar los canales de señal abierta, ¿no? Sacar a Toledo, dice que…",DESCONOCIDO,97,"reelection, media"
44709,(?).,DESCONOCIDO,97,"reelection, media"
44710,Él saca a Toledo y ¡pum!,DESCONOCIDO,97,"reelection, media"
44711,Eso no va a haber problema porque justamen te en la hipótesis se ha quedado con la descripción de la imagen de Toledo.,MONTESINOS,97,"reelection, media"
44712,Eso tiene que ser.,DESCONOCIDO,97,"reelection, media"
44713,"Y para eso estamos haciendo el aporte económico, los canales van a figurar en lo real, o sea, él, sin darse cuenta, está trabajan do para ambas informaciones.",MONTESINOS,97,"reelection, media"
44714,"Así es, así es.",DESCONOCIDO,97,"reelection, media"
44715,"O sea, van a jugar con la alternativa ""A"" del tema de la reelección; y van a jugar la alternativa ""B"" que es esta que es el uso de ima gen del Cholo, que en el momento determinado que se haga la alternativa, porque si se hacía en la madrugada esto, tenían que estar acá encerrados y el día viernes había que sacarlos; ahora no lo han podido sacar porque no van a salir, sino que de acá tienen que salir y es la única forma. Porque ¿de dónde los saco a las 5 de la ma ñana de su casa...? No se van a levantar.",MONTESINOS,97,"reelection, media"
44716,Feroz.,DESCONOCIDO,97,"reelection, media"
44717,"Ahora, esta segunda vuelta debe ser dentro de los 30 días, después de proclamado, o sea, más o menos en el término son máximo 40 días, o sea, no tenemos…",MONTESINOS,97,"reelection, media"
44718,Para que no se sienta.,DESCONOCIDO,97,"reelection, media"
44719,"Más que 40 días. Y no la vamos a hacer para el día de la víspera de la elección, ¿no?",MONTESINOS,97,"reelection, media"
44720,"No, pues no.",DESCONOCIDO,97,"reelection, media"
44721,"O sea, digamos, tenemos 10 ó 15 días.",MONTESINOS,97,"reelection, media"
44722,10 ó 15.,DESCONOCIDO,97,"reelection, media"
44723,Como máximo.,MONTESINOS,97,"reelection, media"
44724,"La pregunta es: en la medida que van, los dos, los dos van a ir paralelos. O sea, si se puede ir al grano, también todo vale, digamos, o sea, la cuestión, ¿no es cierto?",DESCONOCIDO,97,"reelection, media"
44725,Pero por eso vamos a ir evaluando.,MONTESINOS,97,"reelection, media"
44726,Una…,DESCONOCIDO,97,"reelection, media"
44727,"Pero, sobre la medida que haya desorden en sus ciudades.",DESCONOCIDO,97,"reelection, media"
44728,Sí.,MONTESINOS,97,"reelection, media"
44729,Va a ser que el éxito de este (?).,DESCONOCIDO,97,"reelection, media"
44730,"Una pregunta, ¿ah? Nosotros vamos a ir con dos frentes paralelos, uno es que el Presidente salga, etcétera, va a trabajar para... Y al decir tú: ""Vamos evaluando..."", suponte que tú vas evaluando que...",DESCONOCIDO,97,"reelection, media"
44731,Y nos confiamos que va a salir.,MONTESINOS,97,"reelection, media"
44732,O el Cholo va subiendo.,DESCONOCIDO,97,"reelection, media"
44733,Así es.,MONTESINOS,97,"reelection, media"
44734,"Ya. Se supone que de acá a 20 días, tú te des cuenta de que el asunto ya es imparable.",DESCONOCIDO,97,"reelection, media"
44735,Así es.,MONTESINOS,97,"reelection, media"
44736,"Una cosa que puede suceder. La otra es que no hayan los desórdenes. Bien, se han dado las condiciones dentro de 15 días, ¿qué hacemos?",DESCONOCIDO,97,"reelection, media"
44737,(?).,DESCONOCIDO,97,"reelection, media"
44738,"Los ""ricarditos"".",DESCONOCIDO,97,"reelection, media"
44739,"Pero ya no entran, pues.",MONTESINOS,97,"reelection, media"
44740,¿Por qué no entran?,DESCONOCIDO,97,"reelection, media"
44741,¿Por qué no entran?,MONTESINOS,97,"reelection, media"
44742,¿Por qué?,DESCONOCIDO,97,"reelection, media"
44743,"Pero no, pues.",MONTESINOS,97,"reelection, media"
44744,"Es que los desórdenes tenemos que hacerlos nosotros, es lo que hemos acordado. La idea es que nosotros provoquemos desórdenes. Para invalidar, para invalidar a ambos, y la idea es justamente cómo invalidamos la imagen de Toledo si no le damos en ese esquema; a él tenemos que invalidarlo.",DESCONOCIDO,97,"reelection, media"
44745,Por todo lo que ha estado hablando.,DESCONOCIDO,97,"reelection, media"
44746,"Si no, hermano, el tipo va a tener tal potencia que finalmente él va a ser el Presidente del Perú, con toda seguridad.",DESCONOCIDO,97,"reelection, media"
44747,Si lo hacemos hoy día.,DESCONOCIDO,97,"reelection, media"
44748,"Claro, lógico. Porque en estos momentos no hay ningún argumento como para que tú invalides a Toledo. O sea, no hay nada.",DESCONOCIDO,97,"reelection, media"
44749,"Ya, correcto. En eso estoy de acuerdo, la verdad es que no hay todavía argumentos contra él. Acaban de decir que tiene 40%.",DESCONOCIDO,97,"reelection, media"
44750,Así es.,DESCONOCIDO,97,"reelection, media"
44751,"Y ya se descargó una cantidad de balas contra él, eso ya pasó, ya no hay argumento personal. Entonces, lo que faltaría en estos momentos para tomar la decisión de hacerlo hoy día era que Toledo esté invalidado por alguien, para que no vengan los Estados Unidos y lo impongan a él como Presidente. Claro que él va a decir: ""Estoy de acuerdo , apoyado por el gobierno norteamericano. ¿Cómo conseguimos revertir esa situación, de ese momento que nos impida hacer eso? O sea, ¿cómo invalidas a Toledo dentro de quince días? (?).",DESCONOCIDO,97,"reelection, media"
44752,Quince días es mucho tiempo.,MONTESINOS,97,"reelection, media"
44753,"Peor todavía, dentro de cinco días, respóndeme, pues, cinco días, siete días, respóndeme. Eso es lo que hemos acordado. O sea, en la medida que…",DESCONOCIDO,97,"reelection, media"
44754,"Mira, hermano, espérate, está bien, lo hemos acordado, está bien. Todos estamos de acuerdo en eso. Pero tenemos que... porque tomar la deci sión de hacerlo ahora, o hacerlo después, es, tiene que ser, totalmente consciente, ciertamente lo que vamos a hacer.",DESCONOCIDO,97,"reelection, media"
44755,Sí.,DESCONOCIDO,97,"reelection, media"
44756,"Ahora no podemos decir: ""No era suficiente, entonces lo ha cemos"".",DESCONOCIDO,97,"reelection, media"
44757,"Tienes mi punto, tienes mi punto.",DESCONOCIDO,97,"reelection, media"
44758,(?).,DESCONOCIDO,97,"reelection, media"
44759,"Siguen gritando, ¿no?",DESCONOCIDO,97,"reelection, media"
44760,(?).,LOCUTOR,97,"reelection, media"
44761,"Están haciendo marchitas y gritando, ¿no?",DESCONOCIDO,97,"reelection, media"
44762,(?).,LOCUTOR,97,"reelection, media"
44763,"Ya, cuñado.",DESCONOCIDO,97,"reelection, media"
44764,(?).,LOCUTOR,97,"reelection, media"
44765,"Hablamos, pues, cualquier cosa.",DESCONOCIDO,97,"reelection, media"
44766,(?).,LOCUTOR,97,"reelection, media"
44767,"Ya okay, chau.",DESCONOCIDO,97,"reelection, media"
44768,¿Sabe que nosotros estamos bien?,DESCONOCIDO,97,"reelection, media"
44769,"Sí. Y ellos están viniendo, haciendo marchas por todos lados, ¿no?",DESCONOCIDO,97,"reelection, media"
44770,Los (?) de una vez que lo provoquen.,DESCONOCIDO,97,"reelection, media"
44771,"No, señor, no puede ser gente del fondo, tiene que ser gente del medio social.",DESCONOCIDO,97,"reelection, media"
44772,Hum.,DESCONOCIDO,97,"reelection, media"
44773,(?).,DESCONOCIDO,97,"reelection, media"
44774,"Hay que traer gente de los barracones, contra tados ahí, un tercero y que entren ahí a tirarles palos.",MONTESINOS,97,"reelection, media"
44775,Sí.,DESCONOCIDO,97,"reelection, media"
44776,"Como ha hecho el SITRAMUN ahora que se ha ido, ¡carajo!, a la municipalidad, le han dado al cagón de Andrade.",MONTESINOS,97,"reelection, media"
44777,¿Han visto? ¿No?,DESCONOCIDO,97,"reelection, media"
44778,"Sí, sí.",DESCONOCIDO,97,"reelection, media"
44779,¿Han visto?,DESCONOCIDO,97,"reelection, media"
44780,¿Ah?,MONTESINOS,97,"reelection, media"
44781,El que mueve el cajón.,DESCONOCIDO,97,"reelection, media"
44782,"Por eso a veces filtran, ¿no?",DESCONOCIDO,97,"reelection, media"
44783,Sí.,DESCONOCIDO,97,"reelection, media"
44784,"Lamentablemente, pues, es culpable el alcalde (?).",DESCONOCIDO,97,"reelection, media"
44785,¿Siguen desarrollando la...?,DESCONOCIDO,97,"reelection, media"
44786,Sí.,DESCONOCIDO,97,"reelection, media"
44787,"El asunto es, porque todos son supuestos, habíamos supuesto que el Presidente ganaba en primera vuelta, y no ha ganado.",DESCONOCIDO,97,"reelection, media"
44788,"O sea, todos son supuestos ahora. Supon que lo que nosotros estamos pensando que (?) no se produzca, ¿ya? Y supon que esperar a la sentencia de ver cómo van a votar en la segunda vuelta va a ser imposible.",DESCONOCIDO,97,"reelection, media"
44789,"No, no es imposible.",DESCONOCIDO,97,"reelection, media"
44790,"Es cierto, no se va a poder.",DESCONOCIDO,97,"reelection, media"
44791,Eso está muerto.,DESCONOCIDO,97,"reelection, media"
44792,"O sea, mi pregunta es ¿qué hacemos? Si no se puede hacer (?).",DESCONOCIDO,97,"reelection, media"
44793,¿Qué recomiendas tú?,DESCONOCIDO,97,"reelection, media"
44794,"No, mi pregunta es ¿qué hacemos?",DESCONOCIDO,97,"reelection, media"
44795,"Pero ¿qué recomiendas tú, pues?, no solamente…",DESCONOCIDO,97,"reelection, media"
44796,Yo recomiendo hoy día.,DESCONOCIDO,97,"reelection, media"
44797,Hoy día?,DESCONOCIDO,97,"reelection, media"
44798,"Si la pregunta es, si no se produce y son cinco días?",DESCONOCIDO,97,"reelection, media"
44799,"Yo te recomiendo hacerlo hoy día, hermano. Te recomiendo hacerlo hoy día.",DESCONOCIDO,97,"reelection, media"
44800,Yo no estoy de acuerdo. De acuerdo con lo que hemos conversado y hemos analizado con el propio doctor (?). Él mismo ha dicho que las circunstancias no están dadas porque se está invalidando a uno. Usted mismo dijo que faltaban todavía fichas.,DESCONOCIDO,97,"reelection, media"
44801,"Está bien, hermano, solamente estoy lanzando al ruedo unos supuestos, para ver cómo vamos a responder. Yo no tengo la respuesta. Tú me di ces: ;Qué harías en ese momento?"" Yo te diría lo acordado hoy día. Para hacerlo dentro de cinco días, mejor lo haría hoy día ¿Entiendes? Entonces, yo también pregunto a la mesa: ¿qué cosa harían?, ¿qué harían ustedes?",DESCONOCIDO,97,"reelection, media"
44802,En caso de que no se pueda (?).,DESCONOCIDO,97,"reelection, media"
44803,Que no se pueda dar la confusión social.,DESCONOCIDO,97,"reelection, media"
44804,"Pero hay una cosa, mira, yo pienso que para todo se planifica, ¿no es cierto? Así como estamos planificando, hemos planificado para hacer el Plan A, el Plan B, acá también tendríamos que planificar cómo lograr que se den las condiciones que queremos para dar justamente.",DESCONOCIDO,97,"reelection, media"
44805,Para invalidar a Toledo.,DESCONOCIDO,97,"reelection, media"
44806,"O sea, si se planifica adecuadamente eso se pueden dar las condiciones, porque todo es parte de una planificación. Claro, si tú me dices: ""Suponte que no haya"". Bueno, pues, entonces hasta ahí te nemos que ponernos de acuerdo. Pero yo creo que todavía podría decir yo: ""Mira, compadre, si no se dan estas con diciones, vengo a Lima, entramos al Plan B, y Toledo, y lo volteamos aún en peores condiciones que ahorita"". A eso iba. Entonces, yo creo que aquí…",DESCONOCIDO,97,"reelection, media"
44807,"Hay veces, no necesariamente cuando se hacen las operaciones se van a meter (?) vamos a ver (?).",MONTESINOS,97,"reelection, media"
44808,"Inclusive ya Toledo dijo que ya (?) o sea, que ya eso definitivamente está que entra Estados Unidos. O sea, que (?).",DESCONOCIDO,97,"reelection, media"
44809,"(?) quince días siguientes (?) porque, ahorita bús cate (?) de la ONPE (?) pero si hay un fundamento (?) ¿y por qué? (?) acaso, ¿no? (?) la devaluación del dólar, (?) tenemos una gama (?) primero hemos pedido (?) no hay ninguna razón (?) en la ONPE sigue incitando, ¡carajo!, a la rebelión (?) en realidad meto a éste para que sea candidato a Presidente de la República (?) para los intere ses de la Nación, ése es el periodismo (?) para el gobierno (?) vamos a permitir que sea Jefe Supremo de las Fuerzas Armadas un fulano que es consumidor de drogas (?) y encima sale y ofrece aumentos de sueldos acá, aumentos de sueldos para acá, au mentos de sueltos para allá (?) para cada uno (?) ¿para qué vamos aira segunda vuel ta (?)? Y después sale Ferrero y dice que ha estado, ha estado reunido con los altos mandos militares, mete a la Fuerza Armada e incita al tema, en fin, in situ estos ele mentos (?) engañando al pueblo peruano para conseguir tema de votos (?).",MONTESINOS,97,"reelection, media"
44810,"O sea, el temor es Toledo, entonces estamos po niendo el fundamento de Toledo.",MONTESINOS,97,"reelection, media"
44811,"Está bien. O sea, lo que me refiero es que este informe aparte de que va a afectar la imagen de Toledo (?).",DESCONOCIDO,97,"reelection, media"
44812,"No, no. El fundamento (?).",MONTESINOS,97,"reelection, media"
44813,Para descalificar a Toledo.,DESCONOCIDO,97,"reelection, media"
44814,Tenemos que poner las dos cosas.,MONTESINOS,97,"reelection, media"
44815,"Claro, estamos descalificando dos ahí.",DESCONOCIDO,97,"reelection, media"
44816,Estamos poniendo y descalificando; y por eso es que lo estamos descalificando; y en eso los canales nos ayudarían muchísimo.,MONTESINOS,97,"reelection, media"
44817,"Ya, pero eso, digamos al punto de vista práctico: ¿qué efectos tendría por ejemplo el caso de que nosotros queramos invalidar a un Toledo en unas elecciones por eso?",DESCONOCIDO,97,"reelection, media"
44818,"Compadre, con una condena por delito contra la fe pública.",MONTESINOS,97,"reelection, media"
44819,"Ah, bueno. Por eso digo, la idea es que haya una (?).",DESCONOCIDO,97,"reelection, media"
44820,"Está, pues, procesado por delito por falsificación en Piura, está el proceso en trámite. Entonces, el tema está que necesitamos tiempo.",MONTESINOS,97,"reelection, media"
44821,Claro.,DESCONOCIDO,97,"reelection, media"
44822,"Con tres o cuatro meses de tiempo y con el ma nejo de todo esto, o sea, le agarramos, le chantamos una condena y la ley dice, el Código Penal, que el que está condenado cuando es delito en agravio del Estado está inhabilitado por tres años para el ejercicio de la función pública, y el Presiden te de la República es una función pública. O sea, si le estampamos la condena no efectiva, si no, le ponemos cuatro años con dicional y cuatro años de inhabilitación. Entonces se está tirando cuatro años y el cojudo no puede ejercer por mandato ju dicial, no porque el (?) de nosotros. Ese es el tema. O sea, ésa es la lápida que le ponemos al temor que tenemos de que éste pueda venir dentro de un año o dos años, porque lo que sí soy consciente y creo que ustedes comparten conmigo es que tenemos que sepultarlo a éste como para que nunca más se levante.",MONTESINOS,97,"reelection, media"
44823,Ese es el temor.,DESCONOCIDO,97,"reelection, media"
44824,"Entonces para sepultarlo, para que nunca más se levante, ése es el fundamento, más las otras cosas de otros hechos delictuosos que tiene que no se ha querido escarbar y que en este momento son, digamos, reclamos de particulares, o sea, no tenemos por qué involucrarlos, que si estafó o... Porque hay gente que ha estafado. Hablamos del tema, ¿ustedes se acuerdan de REFISA?",MONTESINOS,97,"reelection, media"
44825,Claro.,DESCONOCIDO,97,"reelection, media"
44826,"Una estafa, esa farsa ahí.",MONTESINOS,97,"reelection, media"
44827,¿En qué parte?,DESCONOCIDO,97,"reelection, media"
44828,"Yo tengo las letras del hermano de Toledo, fir madas por Toledo, donde él lo avalaba para la gente en Nueva York que tenía el te ma del cobro de las letras, pero eso lo descalifica moralmente, pero no es funda mento, porque ni es una estafa de particulares, ¿no?",MONTESINOS,97,"reelection, media"
44829,Crea una forma de la calidad moral de Toledo.,DESCONOCIDO,97,"reelection, media"
44830,"Pero fíjese la calidad moral del tipo. Por ejemplo, en el asunto de CLAE, en el tema de CLAE, por ejemplo, los 10 mi llones que deposita él, que eran como 3 millones de dólares que deposita a nombre del hermano. Cuando yo he ido a la SUNAT, y he sacado la información, me llamaron: ""Com padre, es inafecto, no es contribuyente, ¿de dónde miércoles va a tener 10 millones, o sea, 3 millones de dólares?",MONTESINOS,97,"reelection, media"
44831,Uhm.,DESCONOCIDO,97,"reelection, media"
44832,"Y él, y pone la plata a nombre del hermano y el hermano —¿cómo se llama esto?— le hace devolverle los diez millones y le devuel ve a Manrique cinco. Entonces la pregunta es, esos delitos no están prescritos en agravio del Estado, ¿que cosa es? Eso es defraudación tributaria. Si ahorita la SUNAT—no en este momento porque ahorita sí no les compete, pe ro después— al hermano lo agarra, ""Tú compadre"", le va a decir, ""señor, usted tu vo en CLAE tanta plata, reconocido por el firmado de estas letras y tiene... ¿Dón de justifica usted que tiene 10 millones? O es lavado de dinero o usted es testafe rro de alguien ¿Y quien lo avala?"" En realidad la plata es de este miserable. A la hora que tú lo asustes hermano, ¿a quién lo va a largar? Lo va a largar al her mano. Pero, en fin estas cosas no son elementos ahorita para..., pero son cosas que nos van a servir a futuro para irlo en el tiempo. Así como lo que hemos hecho con Baruch, juicio aca, juicio aca, juicio acá, juicio acá, juicio acá, y lo hemos… Y éste no tiene la capacidad de resistencia que tenía Baruch Ivcher, porque Baruch Ivcher, con toda la andanada que le hemos dado en tres años, ¡carajo!, se mueve, porque tiene plata, pero éste no tiene plata, ¿no?",MONTESINOS,97,"reelection, media"
44833,"Bueno, yo estoy, en mi opinión, en mi opinión, esto es un… son hechos irrefutables que los tenemos que valorar con dosificación para todo es to, pero mi opinión era trabajar, trabajar en esto, en desórdenes, pero en un tiem po corto, no pasarnos mucho tiempo. No pensar…",DESCONOCIDO,97,"reelection, media"
44834,"Ahora hay otra cosa. Ahorita está, por ejemplo, he estado hablando con el Presidente (?) estaba hablando, recién le di la noticia que no.... porque le di la noticia que no se pasa antes de que saliera (?) yo le tenía in formación desde ayer, quise darle más detalles a ustedes. He estado tratando por todos los medios de ver hasta pagar plata ahí en la ONPE para poder pasar la valla, porque de repente eso nos podía dar una mayor capaci dad de maniobra, porque si pasamos la valla, de repente como lo hemos pensado, empujaremos en uno de esos envíos. No se ha podido el tema. ¿Qué cosa es esto? Lo que estaba conversando, le doy la noticia, entonces él se po ne a pensar y dice: ""Entonces"", lo deja ver como idea suelta, ""pero ¿qué pasa si yo salgo, renuncio ahorita y digo: 'Bueno, pues, renuncio al tema, lo que estábamos (?), 'renuncio, que no, que no voy a la segunda vuelta y termino mi mandato'?"" Señor Presidente, es preferible que se retire en julio, como va a tener que dice que firmarles los aumentos y... mañana o pasado firma el decreto o los decretos"", por que eso dice, ""de los aumentos y me voy."" O sea, ¡carajo!, ya me está diciendo ""¡Qué optimista!"" ""¿Cómo va a hacer esa bar baridad?"", le digo. ""Es una idea no más"", me dice. Otra idea, bajo al llano. O sea, bajo al llano y me dedico a fondo al tema de la campaña"". Eso, eso es otra idea que está. Bueno, después la otra idea que decía, bueno, van a ser más o menos 45 días de campaña electoral, es fuerte 45 días, ¡carajo!, es una lucha jodida. Son 30, dentro de los 30 días después de conocidos los cómputos oficiales. Entonces, vamos a suponer que los cómputos oficiales que los conozcamos maña na, mientras sube al Jurado, digamos el lunes, a partir del lunes, contamos 30 días, dentro de esos 30 días. Entonces estamos hablando de elecciones más o menos, ¿es tamos hoy día ah...?",MONTESINOS,97,"reelection, media"
44835,12,DESCONOCIDO,97,"reelection, media"
44836,"12. Estamos hablando del 20 de mayo, por ahí, 22; el domingo 29 que va a ser la elección. O sea, estamos hablando de casi 40 días, ¿no?, 40 días. Entonces, hay un factor que no sabemos también qué es lo que él piensa. O sea, ¿qué es?, frente a esto se está viendo también qué está pasando por su mente de él, ¿no?",MONTESINOS,97,"reelection, media"
44837,"El lo dijo antes de ayer que estuvo en el departamento de prensa, que le hicieron la pregunta, si iba a renunciar y él dijo: ""No. No puedo re nunciar porque están viendo ahí 50% de la población, que no puedo...""",DESCONOCIDO,97,"reelection, media"
44838,"Claro (?). Pero ahora como está me dice: ""Para la segunda vuelta está bien difícil, porque el mensaje de él ha calado, ¿no? Y enton ces, y estas cosas, que nos han tenido de trafa, ¿no?"" Entonces él saca su conclusión. De repente, mejor me piden Toledo, les doy Toledo"". Es un factor que nos puede venir (?) y es el capitán del barco que se va, ¿no?, y de ja a los marineros, ¿no? Por eso pienso de que no debemos dejar (?).",MONTESINOS,97,"reelection, media"
44839,"No, no. La idea es que lo más rápido posible.",DESCONOCIDO,97,"reelection, media"
44840,"Y vamos a tener esta semana la presencia de Ba- ruch Ivcher, que va a joder, porque mi primera pregunta, la primera inquietud que tengo es cuando llega Baruch Ivcher como hay orden de captura, ¿qué va a hacer Tudela? Presidente, ¡carajo!, que entre Baruch Ivcher y que lo suelten, que hagan presión en la vaina"". Claro, porque van a hacer un escándalo, ¡carajo!, y el canal de Baruch Ivcher va a hacer un lío interno acá, todos los días va a estar el canal de El Comercio. Ésa va a ser una bomba de tiempo acá, ¿no? Resulta que la vez pasada cuando yo puse el tema y Boloña era de la idea: ""No in dividualicemos Toledo, porque Alan yo creo que está volviendo a controlar el Apra. Es verdad que todo el núcleo central del (?)"".",MONTESINOS,97,"reelection, media"
44841,Claro.,DESCONOCIDO,97,"reelection, media"
44842,"Inicialmente la postura demagógica; y él dijo No, no pongas eso, si no, están gastando contra ToledoPero ahora en realidad el tema es así.",MONTESINOS,97,"reelection, media"
44843,"Claro, (?) en la medida en que hay que colocar eso, ¿por qué no esperamos una semana, que justo la semana entrante es Semana Santa? Te que da Semana Santa, y ya perdemos (?) antes de Semana Santa, ah.",DESCONOCIDO,97,"reelection, media"
44844,"Antes de Semana Santa es jodido, porque la gente es católica acá y quisieran que (?) su Semana Santa.",MONTESINOS,97,"reelection, media"
44845,(?).,DESCONOCIDO,97,"reelection, media"
44846,Lo mejor es que se podría contestar a partir de mañana.,DESCONOCIDO,97,"reelection, media"
44847,No estoy de acuerdo.,DESCONOCIDO,97,"reelection, media"
44848,¿Antes de Semana Santa?,DESCONOCIDO,97,"reelection, media"
44849,Antes de semana Santa,DESCONOCIDO,97,"reelection, media"
44850,"Porque ya en Semana Santa la gente, inclusive está por la mo vida de fiestas. La gente se olvida y por lo menos ya estamos tranquilos, esto (?).",DESCONOCIDO,97,"reelection, media"
44851,Claro.,DESCONOCIDO,97,"reelection, media"
44852,"Hay que volver a redactar el tema del manifiesto, la Ley Marco creo que está bien.",MONTESINOS,97,"reelection, media"
44853,La Ley Marco está excelente.,DESCONOCIDO,97,"reelection, media"
44854,El manifiesto hay que volverlo a redactar con un texto replanteando la segunda premisa de... ¿ah?,MONTESINOS,97,"reelection, media"
44855,"Claro, la segunda.",DESCONOCIDO,97,"reelection, media"
44856,Y mientras tanto se va haciendo la edición esa de Toledo (?).,DESCONOCIDO,97,"reelection, media"
44857,"Yo no veo el porqué, hay elementos para desca lificarlo para decir... Vamos a suponer que ahorita por ejemplo a Manuel que esta ría buscando ser candidato a la Presidencia. Tenemos elementos para…",MONTESINOS,97,"reelection, media"
44858,"Claro, claro, en el trabajo este paralelo de los dos planos, por  que no estamos desechando la otra parte del plan que es la segunda vuelta.",DESCONOCIDO,97,"reelection, media"
44859,Sí.,MONTESINOS,97,"reelection, media"
44860,¿No? No la estamos desechando.,DESCONOCIDO,97,"reelection, media"
44861,"Pero es que no podemos dejar, no podemos de jar eso, el tema de la segunda vuelta. ¿Sabes por qué te digo?",MONTESINOS,97,"reelection, media"
44862,Claro.,DESCONOCIDO,97,"reelection, media"
44863,"Porque si vamos a aplicar el plan D, tenemos que tener el control de los medios.",MONTESINOS,97,"reelection, media"
44864,"Ah, claro.",DESCONOCIDO,97,"reelection, media"
44865,"Y a los medios, los tenemos controlados con la cubierta de estar trabajando en la segunda vuelta. Ésa es la cubierta, porque si no, si ellos ven que ya no conversamos nada con ellos, van a decir…",MONTESINOS,97,"reelection, media"
44866,Claro.,DESCONOCIDO,97,"reelection, media"
44867,¡Carajo! ¡Pucha que se han...!,MONTESINOS,97,"reelection, media"
44868,Tirado mi plata.,DESCONOCIDO,97,"reelection, media"
44869,Se han tirado la plata.,MONTESINOS,97,"reelection, media"
44870,Se han sacado la mugre,DESCONOCIDO,97,"reelection, media"
44871,"Se han sacado la mugre, y ahora, y justo en la recta final.",MONTESINOS,97,"reelection, media"
44872,Se plantan.,DESCONOCIDO,97,"reelection, media"
44873,"Se plantan, ése es el tema. Entonces, uno, me llama la atención, y le llama la atención y le puedes decir qué sucede; y dos, que estamos regalándole al adversario la cancha.",MONTESINOS,97,"reelection, media"
44874,Es cierto.,DESCONOCIDO,97,"reelection, media"
44875,"Y es que otro de los aspectos por los que yo digo, pienso que no debe correr mucho tiempo, que (?) lo más corto posible, es que están hablando con gente de las Fuerzas Armadas.",DESCONOCIDO,97,"reelection, media"
44876,"Ah, ése es el otro tema que iba a tocar. ¿Qué va a pasar? Eso, eso me estaba olvidando de ese fundamento. Ahorita estamos en capacidad de decidir como cabezas la verdad. Pero, ¿qué suce de si mañana, ¡carajo!, no sale un, así tipo (?) sale un coronel pendejo de allá, un comandante, loco de miércoles, eso que no digo que se va y se acuartela a una uni dad?; pero, ¡carajo!, se va con tres o cuatro fulanos, se va uniformado y aparece al lado de Ferrero y de Toledo: ""¡Carajo, que hay descontento!"" Y esa vaina, ¡puta!, ¿nos mina o no nos mina, ah?",MONTESINOS,97,"reelection, media"
