"id","speaker_std","file_id","topics","sentence_id","text","emotion_pred","emotion_pred_name","label_0","label_0_prob","label_1","label_1_prob","label_2","label_2_prob"
1457,"DESCONOCIDO",100,"safety",1457.1,"Con la colaboración de la señora se está procediendo a verificar el interior de los ambientes.",5,"Enthusiasm","Enthusiasm",0.81350386,"Pride",0.09561543,"Hope",0.04015224
3514,"MONTESINOS",104,"safety, state_capture",3514.8,"Entonces debes llevar bien preparado el tema y nos vas informando permanentemente y nos vas entregando lo que va haciendo para estar informado.",5,"Enthusiasm","Enthusiasm",0.5258466,"Hope",0.24095203,"Pride",0.18841963
18924,"ALEX KOURI",38,"public_officials, safety, state_capture",18924,"(?) yo insistía (?) en un gesto político que en términos de la confrontación con Andrade me permite ir con fuerza (?).",6,"Hope","Hope",0.42702168,"Enthusiasm",0.22970939,"Pride",0.19042169
13467,"BOROBIO",33,"referendum, municipal98, media",13467,"Ocupación social y empleo.",5,"Enthusiasm","Enthusiasm",0.4656574,"Pride",0.27661917,"Hope",0.17743208
1589,"DESCONOCIDO",100,"safety",1589,"Así como este maletín ¿qué otro efecto personal directo tiene su esposo?",5,"Enthusiasm","Enthusiasm",0.52652454,"Anger",0.2881953,"Fear",0.11153502
15902,"HURTADO MILLER",34,"municipal98, media",15902.18,"Entonces, dígale eso, pues, a ver si lo elimino.",5,"Enthusiasm","Enthusiasm",0.54515487,"Pride",0.23212408,"Hope",0.09595559
1638,"DESCONOCIDO",100,"safety",1638,"Señora, ¿estas llaves de qué son?",5,"Enthusiasm","Enthusiasm",0.8631478,"Anger",0.09246164,"Fear",0.009537916
14842,"HURTADO MILLER",34,"municipal98, media",14842.1,"El señor MONTESINOS TORRES.— E ntonces ahí tenemos el 50%.",5,"Enthusiasm","Enthusiasm",0.6987845,"Joy",0.12131757,"None of Them",0.106895976
8972,"MONTESINOS",25,"media, foreign, safety, state_capture",8972.7,"Entonces el Estado peruano, digamos, ahora, ad portas, a un año del tercer milenio, no podemos estar mirando cor. perspectiva de (?) a un Estado, a otro Estado.",5,"Enthusiasm","Enthusiasm",0.69810224,"Pride",0.082917936,"Anger",0.074834995
15288,"HURTADO MILLER",34,"municipal98, media",15288.2,"Entonces nos vemos.",5,"Enthusiasm","Enthusiasm",0.4153454,"Pride",0.2593022,"Hope",0.16160111
7617,"SERPA",21,"reelection, state_capture",7617.3,"Se va a los eventos, a los hoteles, se va al hotel Oro Verde, se va a sus conferencias él solito, se va al Sheraton, va a las conferencias a nombre del Poder Judicial.",5,"Enthusiasm","Enthusiasm",0.87549275,"None of Them",0.032670565,"Anger",0.028035844
17043,"MONTESINOS",35,"referendum, reelection, media, state_capture",17043.15,"En este cargo de Presidente de la Corte de la Suprema y Presidente de la Comisión Ejecutiva.",5,"Enthusiasm","Enthusiasm",0.9225788,"None of Them",0.027935432,"Pride",0.014578958
12462,"ARCE",31,"referendum, reelection, state_capture",12462.2,"(Risa).",5,"Enthusiasm","Enthusiasm",0.95358706,"Hope",0.012596752,"Pride",0.0085502835
18941,"MONTESINOS",38,"public_officials, safety, state_capture",18941,"Pero usted sabe que…",5,"Enthusiasm","Enthusiasm",0.8092255,"Anger",0.11896315,"Sadness",0.026702289
4444,"MONTESINOS",13,"ivcher, foreign",4444.1,"El señor Marks había trabajado aquí en Lima.",5,"Enthusiasm","Enthusiasm",0.92744875,"None of Them",0.032793008,"Joy",0.009960568
4394,"MONTESINOS",13,"ivcher, foreign",4394,"Sin duda, claro (?) tiene sentido (?).",5,"Enthusiasm","Enthusiasm",0.46183467,"Joy",0.21208173,"Hope",0.12856098
7056,"CUCULIZA",20,"lucchetti_factory, safety",7056,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
10511,"MONTESINOS",27,"safety",10511,"No, conoce ella, pues, ha vivido en la política.",5,"Enthusiasm","Enthusiasm",0.77088344,"None of Them",0.068199664,"Anger",0.052818127
5833,"MACCAFFREY",19,"foreign, safety",5833,"Le agradezco sus palabras tan bondadosas y podero sas.",4,"Joy","Joy",0.9560112,"None of Them",0.02037232,"Enthusiasm",0.010842896
17149,"JOY WAY",35,"referendum, reelection, media, state_capture",17149,"Él va a liderar.",6,"Hope","Hope",0.4892,"Pride",0.26537588,"Enthusiasm",0.18332426
7142,"MONTESINOS",21,"reelection, state_capture",7142.7,"Lamentablemente a grandes males, grandes remedios (ininteligible) tú también cómo mierda pones en la Academia de la Magistratura a Eguiguren, que es un cojudo que carajo nos está petardeando ¿ah? e inclusive, agarra Eguiguren y está declarando diciendo que ya debe terminar el proceso de la reforma judicial.",0,"Anger","Anger",0.85828704,"Enthusiasm",0.07344697,"Sadness",0.03823478
2871,"MONTESINOS",103,"reelection, media, state_capture",2871,"Nada más.",5,"Enthusiasm","Enthusiasm",0.8187146,"Anger",0.10121004,"Hope",0.027237834
8340,"MONTESINOS",24,"media, foreign, safety",8340,"Bueno, lamentablemente... uno no puede contro larlo eso, señor embajador, pero lo normal, lo usual es que los hombres de (?).",3,"Sadness","Sadness",0.5842977,"Anger",0.22018278,"Enthusiasm",0.15645391
9806,"VALLE RIESTRA",27,"safety",9806,"El se rió de que yo le dijera que me voy.",4,"Joy","Joy",0.8925306,"Enthusiasm",0.042319156,"None of Them",0.03840699
16507,"BOROBIO",34,"municipal98, media",16507.2,"No sé si son verdaderas o falsas.",5,"Enthusiasm","Enthusiasm",0.9168016,"Anger",0.027258534,"Sadness",0.017363567
3514,"MONTESINOS",104,"safety, state_capture",3514.1,"Sí vemos que la cosa está acá, sale el avión con 100 efectivos que tenemos acá y ¡pum! en Arequipa, y ahí le los favore cemos con refuerzos.",6,"Hope","Enthusiasm",0.8737408,"Hope",0.039503857,"Pride",0.038621336
1762,"DESCONOCIDO",100,"safety",1762,"Y en el reverso.",5,"Enthusiasm","Enthusiasm",0.8539588,"Pride",0.048239216,"Hope",0.030334374
13377,"HURTADO MILLER",33,"referendum, municipal98, media",13377,"Este coliseo de Miraflores se está cayendo, ¿no?",0,"Anger","Anger",0.5040776,"Enthusiasm",0.23312226,"Sadness",0.18657856
15820,"HURTADO MILLER",34,"municipal98, media",15820.2,"Como mañana tengo comida, YA tengo que ir a comer temprano hoy día ¿no?",6,"Hope","Hope",0.40976483,"Enthusiasm",0.38336504,"Pride",0.13617024
6525,"DAVILA",20,"lucchetti_factory, safety",6525,"(Ininteligible)",0,"Anger","Anger",0.8080601,"Enthusiasm",0.12430424,"Sadness",0.04224073
18620,"MONTESINOS",38,"public_officials, safety, state_capture",18620,"Ya, ya, ya.",5,"Enthusiasm","Enthusiasm",0.8919789,"Joy",0.032932267,"Hope",0.027671859
9619,"MONTESINOS",26,"referendum, reelection, safety",9619,"(Ininteligible) desde su punto de vista del tribuno.",0,"Anger","Anger",0.6577359,"Enthusiasm",0.26642427,"Sadness",0.049845986
16141,"SERPA",34,"municipal98, media",16141,"No, es fresco todo.",4,"Joy","Joy",0.6341913,"Enthusiasm",0.1814696,"None of Them",0.09811815
6599,"DAVILA",20,"lucchetti_factory, safety",6599.1,"Entonces, la idea es romper, (11) que ese elemento que el Sistema de Inteligencia Nacional de servir (ininteligible).",5,"Enthusiasm","Enthusiasm",0.46268982,"Anger",0.34326568,"Pride",0.114216946
4070,"LUCCHETTI",11,"lucchetti_factory",4070,"Pero, es verdad que lo tiene bonito, está bien hecho, es bien amplio.",4,"Joy","Joy",0.38156238,"None of Them",0.3510845,"Enthusiasm",0.14611852
1877,"DESCONOCIDO",101,"safety",1877,"Señor.",5,"Enthusiasm","Enthusiasm",0.90764123,"Joy",0.022484396,"Hope",0.020087337
9511,"MONTESINOS",26,"referendum, reelection, safety",9511.1,"Al fin y al cabo...",5,"Enthusiasm","Enthusiasm",0.7355031,"Anger",0.094605334,"Sadness",0.064817786
181,"ALVA",1,"foreign",181,"Es especulación, simplemente.",5,"Enthusiasm","Enthusiasm",0.6115827,"Anger",0.3346893,"Sadness",0.016851038
14400,"HURTADO MILLER",33,"referendum, municipal98, media",14400.1,"(Pausa.)",5,"Enthusiasm","Enthusiasm",0.9480709,"Hope",0.015435125,"Pride",0.013950911
1964,"MONTESINOS",102,"media, wiese, state_capture",1964.3,"Ya, Ya. Ya. Sí. Ya. Ya. Ya. Ya.",5,"Enthusiasm","Enthusiasm",0.8961316,"Hope",0.02959991,"Joy",0.022795416
714,"KOURI",10,"municipal98",714.2,"Es cuestión de costumbre, ¿sabes?",5,"Enthusiasm","Enthusiasm",0.69227064,"Anger",0.10415776,"Pride",0.071970426
12082,"MONTESINOS",30,"referendum, ecuador, reelection, state_capture",12082.7,"Ahora todo el mundo está viendo, estás en plena pelea allí y estás mirándolo, todo el mundo está mirando con el satélite.",5,"Enthusiasm","Enthusiasm",0.70795506,"Anger",0.08533641,"Fear",0.05304244
10029,"MONTESINOS",27,"safety",10029.1,"Cuando llega Fujimori en el 90, yo pensé que iba a ser jugador de ludo.",5,"Enthusiasm","Enthusiasm",0.6694654,"None of Them",0.11698734,"Anger",0.059107814
2613,"DESCONOCIDO",102,"media, wiese, state_capture",2613,"Sí.",5,"Enthusiasm","Enthusiasm",0.92838156,"Hope",0.02353815,"Pride",0.015861278
4303,"LUCCHETTI",12,"lucchetti_factory",4303,"(?) me parece que es lógico.",5,"Enthusiasm","Enthusiasm",0.67022526,"Anger",0.1131547,"Joy",0.07222463
12770,"MONTES DE OCA",32,"reelection, state_capture",12770.17,"El doctor Montesinos nos ha dado mucho, muchísimo de ambas cosas, comprometiendo eternamente nuestra gratitud y la de nuestros conciudadanos.",8,"None of Them","None of Them",0.61994606,"Joy",0.18319516,"Enthusiasm",0.07475114
18741,"DESCONOCIDO",38,"public_officials, safety, state_capture",18741,"De La Victoria.",5,"Enthusiasm","Enthusiasm",0.92007893,"Pride",0.016827775,"Hope",0.014281139
12937,"MILITAR DESCONOCIDO",32,"reelection, state_capture",12937,"Él de él que tiene que liderar ahí las 24 horas.",5,"Enthusiasm","Enthusiasm",0.70237863,"Hope",0.13050796,"Pride",0.08331841
14990,"MONTESINOS",34,"municipal98, media",14990.1,"Positivo.",4,"Joy","Joy",0.7702766,"Pride",0.06455514,"None of Them",0.062693395
91,"ALVA",1,"foreign",91,"Sí, básicamente eso.",5,"Enthusiasm","Enthusiasm",0.9369906,"Hope",0.021156155,"Anger",0.0124567
13364,"BOROBIO",33,"referendum, municipal98, media",13364.2,"Dos.",5,"Enthusiasm","Enthusiasm",0.91927636,"Hope",0.021055903,"Pride",0.019443678
3051,"DESCONOCIDO",103,"reelection, media, state_capture",3051,"General, por favor.",5,"Enthusiasm","Enthusiasm",0.94380724,"Anger",0.023406014,"Hope",0.014359084
16359,"HURTADO MILLER",34,"municipal98, media",16359,"Lati.",5,"Enthusiasm","Enthusiasm",0.9182028,"Pride",0.017726125,"Anger",0.016718963
17191,"JOY WAY",35,"referendum, reelection, media, state_capture",17191,"Tu señora está bien,",5,"Enthusiasm","Enthusiasm",0.6959715,"Joy",0.14393748,"Pride",0.057944126
6082,"PERCOVICH",2,"foreign, safety",6082.1,"No, yo tengo posibilidades económicas.",7,"Pride","Pride",0.31063247,"Enthusiasm",0.2781058,"Hope",0.19950603
2985,"DESCONOCIDO",103,"reelection, media, state_capture",2985,"Diez de la noche.",5,"Enthusiasm","Enthusiasm",0.9489194,"Hope",0.013842299,"Pride",0.0122560095
18181,"MONROE",36,"promotions",18181,"¿Vemos hasta lunes?",5,"Enthusiasm","Enthusiasm",0.859548,"Pride",0.053460967,"Hope",0.04296105
12783,"MILITAR DESCONOCIDO",32,"reelection, state_capture",12783,"Viuda de *Kikot, viuda de *Kikot.",5,"Enthusiasm","Enthusiasm",0.95021635,"Hope",0.012739801,"Joy",0.01028752
19954,"ARCE",40,"referendum, reelection",19954.1,"De conformidad con el artículo 187.° de la Constitución, todo jurado, perdón son irrevisables.",5,"Enthusiasm","Enthusiasm",0.7186293,"Pride",0.08117267,"None of Them",0.078718364
16112,"BOROBIO",34,"municipal98, media",16112,"¿Por qué?",5,"Enthusiasm","Enthusiasm",0.95674694,"Anger",0.01799151,"Hope",0.009490059
10310,"MONTESINOS",27,"safety",10310.1,"Yo conozco bastante la PCM, yo conozco la PCM.",5,"Enthusiasm","Enthusiasm",0.8082891,"None of Them",0.07846166,"Anger",0.027125062
17513,"FUJIMORI",36,"promotions",17513,"A propósito también para armonizar dos designaciones del General Saucedo.",5,"Enthusiasm","Enthusiasm",0.45539626,"Pride",0.3502532,"Hope",0.11839726
9981,"MONTESINOS",27,"safety",9981,"Claro, es una vulgar.",0,"Anger","Anger",0.6797903,"Enthusiasm",0.22160684,"Disgust",0.05014072
13969,"BOROBIO",33,"referendum, municipal98, media",13969.1,"Muchas gracias.",4,"Joy","Enthusiasm",0.92158574,"Anger",0.02985663,"Pride",0.01947594
11355,"MONTESINOS",29,"miraflores, canal4",11355.8,"Comunican, etcétera, y ese vecino acciona al personal policial que está ahí y le dice, sabe señor, hay tal cosa y sale el personal de emergencia.",5,"Enthusiasm","Enthusiasm",0.5453645,"Anger",0.19969292,"Fear",0.1207537
18231,"MONTESINOS",37,"foreign, public_officials",18231,"Bueno, ahí lo veo por la televisión (?).",5,"Enthusiasm","Enthusiasm",0.94981325,"Anger",0.016184565,"Joy",0.009201767
3693,"MONTESINOS",11,"lucchetti_factory",3693,"(Parte testada).",5,"Enthusiasm","Enthusiasm",0.96969056,"Hope",0.013616418,"Pride",0.006636539
984,"MONTESINOS",10,"municipal98",984,"A la ley ésta del fraude.",5,"Enthusiasm","Enthusiasm",0.52161235,"Anger",0.25760803,"Pride",0.10771601
10539,"SANTANDER",28,"state_capture",10539.1,"Primero porque, éste es el organigrama.",5,"Enthusiasm","Enthusiasm",0.8631192,"Hope",0.04970908,"None of Them",0.0337424
8267,"MONTESINOS",24,"media, foreign, safety",8267.1,"Ahora mire, embajador, por ejemplo, hay infiltraciones del SIN en la RENIEC.",5,"Enthusiasm","Enthusiasm",0.41192335,"Anger",0.40472335,"Fear",0.11265347
13156,"MILITAR DESCONOCIDO",32,"reelection, state_capture",13156,"Como hizo Alan García que un año fue de felicidad para el país, pero las reservas se vinieron abajo.",0,"Anger","Anger",0.33104032,"Enthusiasm",0.2923706,"Sadness",0.2382921
19012,"IBÁRCENA",39,"reelection, canal4, media, public_officials",19012,"Sábado, domingo, lunes, martes (?) ya, año nuevo.",5,"Enthusiasm","Enthusiasm",0.78642,"Joy",0.07312387,"Pride",0.065975964
4212,"MONTESINOS",11,"lucchetti_factory",4212.1,"La medida Cautelar la estamos viendo el 26 o 24 de este mes, queda firme la medida cautelar.",5,"Enthusiasm","Enthusiasm",0.7448391,"Pride",0.16740714,"Hope",0.03394095
10535,"SANTANDER",28,"state_capture",10535,"Es una gran lección.",5,"Enthusiasm","Enthusiasm",0.19379488,"Pride",0.19112769,"Sadness",0.16291033
4858,"MONTESINOS",15,"lucchetti_factory",4858,"Yo he visto casos políticos muy parecido a (?) de lo cual yo tengo mucha fe de que vaya el día 10, de repente, todos los problemas que están haciendo ahora investigación en donde tienen las propiedades parece (?) ya un atropello.",0,"Anger","Anger",0.69094175,"Enthusiasm",0.19816963,"Sadness",0.054568067
11813,"BURNEI",3,"public_officials, state_capture",11813,"¿Y después se los entregan al señor Lind?",5,"Enthusiasm","Enthusiasm",0.8695832,"Anger",0.06292902,"Pride",0.028648926
4391,"AMERICANO",13,"ivcher, foreign",4391.2,"Ustedes no se conocen (?).",5,"Enthusiasm","Enthusiasm",0.90750456,"Anger",0.048704658,"Pride",0.013454836
3775,"LUCCHETTI",11,"lucchetti_factory",3775,"Hay que darle pues y además la sinvergüenza (?)",0,"Anger","Anger",0.7514706,"Enthusiasm",0.16857791,"Disgust",0.03862601
15058,"HURTADO MILLER",34,"municipal98, media",15058.3,"Casero, voy a comprar la fruta.",5,"Enthusiasm","Enthusiasm",0.7512427,"Anger",0.068245254,"Joy",0.060656793
1462,"DE LOPEZ",100,"safety",1462.1,"No, entre nc más, éstos son (?) él sufre de Parkinson.",3,"Sadness","Sadness",0.50151885,"Enthusiasm",0.3626724,"Anger",0.08978462
3300,"DESCONOCIDO",103,"reelection, media, state_capture",3300,"Tienes tus titulares, ¿ya o no?",5,"Enthusiasm","Enthusiasm",0.8961521,"Hope",0.03560179,"Anger",0.018835269
12982,"MONTESINOS",32,"reelection, state_capture",12982,"Lo remeda a Saucedo.",5,"Enthusiasm","Enthusiasm",0.7191032,"Anger",0.098952666,"Pride",0.07104028
19379,"ARCE",40,"referendum, reelection",19379,"Pucha, si al contrario, para poderle hacer a este cojudo, se necesita llegar.",5,"Enthusiasm","Enthusiasm",0.52941316,"Anger",0.37035993,"Sadness",0.031072075
11879,"BURNEI",3,"public_officials, state_capture",11879,"¿Qué parte?",5,"Enthusiasm","Enthusiasm",0.96352804,"Anger",0.010050356,"Hope",0.008407451
16755,"MONTESINOS",35,"referendum, reelection, media, state_capture",16755,"A su futuro yerno, a Moisés.",7,"Pride","Pride",0.3706652,"Enthusiasm",0.3699104,"Hope",0.073535204
5336,"MONTESINOS",16,"reelection, safety, state_capture",5336,"Ese tema también está a nivel del Poder Judicial y si ya (ininteligible) el Poder Judicial no va a decidir.",5,"Enthusiasm","Enthusiasm",0.5983537,"Anger",0.28727803,"Pride",0.041430622
6582,"MONTESINOS",20,"lucchetti_factory, safety",6582.1,"Yo, claro, para mí.",5,"Enthusiasm","Enthusiasm",0.6090783,"Hope",0.22753645,"Pride",0.056520186
885,"KOURI",10,"municipal98",885.2,"Una vez aprobado pasa al Ejecutivo (7) y yo hago una movilización de tal magnitud que el Ejecutivo puede devolver la ley con observación.",6,"Hope","Hope",0.3656826,"Pride",0.29511994,"Enthusiasm",0.2299932
19603,"MONTESINOS",40,"referendum, reelection",19603.18,"Entonces, es por eso que la mujer se ha presentado y pelea el tema de la ...",5,"Enthusiasm","Enthusiasm",0.7223526,"Hope",0.09755146,"Pride",0.08171927
10364,"VALLE RIESTRA",27,"safety",10364.1,"Además, Pancorvo me ha mandado una carta muy cariñosa, diciendo que estoy enfermo, etc., que es un honor, y la madre, una señora anciana, me dice mi hijo, que no sé qué.",4,"Joy","Joy",0.6454255,"Enthusiasm",0.13544665,"None of Them",0.13348952
10764,"MONTESINOS",28,"state_capture",10764.5,"Eso me parece una buena medida.",4,"Joy","Joy",0.7732219,"None of Them",0.08261405,"Pride",0.055002432
2832,"DESCONOCIDO",103,"reelection, media, state_capture",2832.1,"Yo pienso que tengo (?).",5,"Enthusiasm","Enthusiasm",0.9186222,"Anger",0.024023797,"Joy",0.015146652
9263,"VALLE RIESTRA",26,"referendum, reelection, safety",9263,"(Ininteligible).",0,"Anger","Anger",0.8107651,"Enthusiasm",0.06913239,"Disgust",0.06131192
5808,"DESCONOCIDO",17,"safety",5808,"Tiene razón.",5,"Enthusiasm","Enthusiasm",0.7283417,"Joy",0.10689516,"Hope",0.061438456
11442,"MONTESINOS",29,"miraflores, canal4",11442,"Por eso que haya el lema: “un Miraflores inseguro, es un Miraflores sin paz”, si no hay seguridad no puede haber paz en la tierra.",1,"Fear","Fear",0.43823636,"Anger",0.19031902,"Enthusiasm",0.17161551
18844,"MONTESINOS",38,"public_officials, safety, state_capture",18844,"Ya.",5,"Enthusiasm","Enthusiasm",0.93020046,"Hope",0.02236557,"Pride",0.016783183
4099,"LUCCHETTI",11,"lucchetti_factory",4099,"Claro.",5,"Enthusiasm","Enthusiasm",0.8931395,"Hope",0.04158619,"Pride",0.020939406
374,"GARCIA",1,"foreign",374,"No recuerdo la fecha.",5,"Enthusiasm","Enthusiasm",0.91371816,"Anger",0.034932435,"Sadness",0.022805417
7142,"MONTESINOS",21,"reelection, state_capture",7142.9,"Y la ley que quedó para modificar las atribuciones del Consejo de la Magistratura y ¿quién se ha reunido con Delia Revoredo para armar todo ese chongo?",0,"Anger","Anger",0.5049005,"Enthusiasm",0.42594302,"Sadness",0.022066364
19901,"MONTESINOS",40,"referendum, reelection",19901.1,"Pancho que se mete tragos, hermano, y habla.",5,"Enthusiasm","Enthusiasm",0.56668013,"Anger",0.29326943,"Hope",0.03365824
951,"KOURI",10,"municipal98",951.1,"Si me ha (ininteligible) un reclamo de fondos a los (ininteligible) si no sale el pago con cargo a una conciliación posterior.",5,"Enthusiasm","Enthusiasm",0.7572546,"Anger",0.15636401,"Pride",0.038379554
115,"ALVA",1,"foreign",115,"En que ella había trabajado en la fábrica de Chicle Glacial mientras estuvo ausente del Perú el señor Markovich.",5,"Enthusiasm","Enthusiasm",0.8658751,"None of Them",0.034927096,"Anger",0.03443552
13815,"BOROBIO",33,"referendum, municipal98, media",13815,"Por acá hay gente, no acá, sino en Cambio 90, es que vienen de abajo.",5,"Enthusiasm","Enthusiasm",0.3766842,"Sadness",0.16054206,"None of Them",0.1504501
6896,"MONTESINOS",20,"lucchetti_factory, safety",6896,"Está en camino para acá.",5,"Enthusiasm","Enthusiasm",0.83633983,"Pride",0.05457312,"Hope",0.03295567
1150,"KOURI",10,"municipal98",1150,"Claro las estructuras las...",5,"Enthusiasm","Enthusiasm",0.7992931,"Hope",0.056761168,"Pride",0.047399245
14555,"HURTADO MILLER",34,"municipal98, media",14555.1,"Está bueno.",4,"Joy","Joy",0.5969338,"Enthusiasm",0.22978063,"None of Them",0.0599578
435,"BURNET",1,"foreign",435,"Bodcad.",5,"Enthusiasm","Enthusiasm",0.934714,"Pride",0.014628131,"Anger",0.01388382
941,"KOURI",10,"municipal98",941,"Porque si no lo decido entre mañana y pasado, mi candidaturado, el trabajo se puede (ininteligible) si no tengo siquiera la capacidad de gerencia para poder resolver los impasses del Callao.",0,"Anger","Anger",0.55484796,"Enthusiasm",0.2620471,"Sadness",0.095422186
7998,"MONTESINOS",23,"ecuador",7998.5,"Yo siempre me acordaba del 20... (ininteligible)... el colegio estaba ahí, estaba igualito y después arriba estaba la piscina.",3,"Sadness","Sadness",0.62639016,"Enthusiasm",0.14486423,"Anger",0.11036338
9259,"VALLE RIESTRA",26,"referendum, reelection, safety",9259.2,"Tengo 2 millones de dólares y un departamento, tengo 500 mil, tengo dos millones y medio.",5,"Enthusiasm","Enthusiasm",0.9147165,"Anger",0.030545885,"None of Them",0.022053534
3516,"MONTESINOS",104,"safety, state_capture",3516.1,"Pero acá estamos po niéndonos en los primeros...",5,"Enthusiasm","Enthusiasm",0.7038389,"Pride",0.10414931,"Hope",0.061836675
10173,"MONTESINOS",27,"safety",10173,"Lógico.",5,"Enthusiasm","Enthusiasm",0.83464676,"Anger",0.05765877,"Hope",0.034626205
5385,"MONTESINOS",16,"reelection, safety, state_capture",5385.8,"(22) Entonces, por primera vez en 19 años una institución o una organización que era monolítica, que era como la Iglesia, impenetrable, está fraccionada, o sea, existen las dos líneas.",5,"Enthusiasm","Enthusiasm",0.54518414,"Anger",0.24451596,"Sadness",0.09084495
12695,"ARCE",31,"referendum, reelection, state_capture",12695,"Te felicito,",4,"Joy","Joy",0.861817,"None of Them",0.074177854,"Hope",0.026019098
3403,"MONTESINOS",104,"safety, state_capture",3403.16,"Y hay que tener cuidado el tema del desfile militar porque, perdón, del desfile esco lar, porque en el desfile escolar van a tratar de alterar el orden público habiendo ni ños, etcétera; para obligarnos a que intervengamos y hayan niños heridos, etcétera.",1,"Fear","Fear",0.5043703,"Anger",0.2878946,"Enthusiasm",0.13252239
13094,"MONTESINOS",32,"reelection, state_capture",13094.1,"No. Claro.",5,"Enthusiasm","Enthusiasm",0.78462315,"Hope",0.09162732,"Joy",0.061440997
16589,"MONTESINOS",35,"referendum, reelection, media, state_capture",16589.1,"Tú tienes qué cosa, el Perú busca la paz y el (ininteligible) el tema incansable, carajo, del terrorismo vuelve a las embajadas de Estados Unidos.",0,"Anger","Anger",0.63513523,"Enthusiasm",0.23205848,"Fear",0.052757666
17518,"FUJIMORI",36,"promotions",17518,"Le he preparado de una vez.",5,"Enthusiasm","Enthusiasm",0.6394551,"Joy",0.119904846,"None of Them",0.08218777
2031,"DESCONOCIDO",102,"media, wiese, state_capture",2031,"Todo eso lo tenía.",5,"Enthusiasm","Enthusiasm",0.78422964,"Anger",0.09326883,"None of Them",0.033091642
9512,"SANTANDER",26,"referendum, reelection, safety",9512,"¿Y el referéndum, doctor?",5,"Enthusiasm","Enthusiasm",0.96510416,"Anger",0.015078393,"Pride",0.005296341
2751,"DESCONOCIDO",103,"reelection, media, state_capture",2751,"Pero que Ferrero…",5,"Enthusiasm","Enthusiasm",0.7324323,"Anger",0.19600219,"Sadness",0.025625426
12573,"MONTESINOS",31,"referendum, reelection, state_capture",12573,"Perfecto.",4,"Joy","Joy",0.38221842,"Enthusiasm",0.35866767,"None of Them",0.1023852
12012,"BURNEI",3,"public_officials, state_capture",12012,"¿Qué es lo que él le dice?",5,"Enthusiasm","Enthusiasm",0.931396,"Anger",0.031326048,"Pride",0.010372483
4696,"LUCCHETTI",15,"lucchetti_factory",4696,"Una cosa doctor.",5,"Enthusiasm","Enthusiasm",0.93662786,"Anger",0.030254776,"Hope",0.012923128
11065,"MONTESINOS",29,"miraflores, canal4",11065,"A este muchacho Fernando le han dado una serie de encargos económicos, maneja celulares y hace contactos, etcétera, para.",5,"Enthusiasm","Enthusiasm",0.8304638,"None of Them",0.04834278,"Joy",0.03670213
3391,"MONTESINOS",104,"safety, state_capture",3391.2,"Porque, ¿a dónde se van a producir los escenarios de conflicto?, van a ir a la plaza San Mar tín, o a la plaza Manco Cápac, o a la plaza 2 de Mayo, o a la Plaza Bolognesi, o a la plaza Grau; donde se podrían hacer áreas de (?) una parte, pues, de esa avenida hasta la dirección de la plaza mayor.",5,"Enthusiasm","Enthusiasm",0.60200727,"Anger",0.17226113,"Fear",0.12171324
1028,"KOURI",10,"municipal98",1028.1,"No lo he molestado más, en algún momento le mandé un fax pidiéndole una transacción por 6 millones de dólares en el problema de uso de (ininteligible), que era un problema aparte.",5,"Enthusiasm","Enthusiasm",0.4811466,"Anger",0.4461977,"Sadness",0.021597436
4730,"LUCCHETTI",15,"lucchetti_factory",4730.1,"(6)",5,"Enthusiasm","Enthusiasm",0.93255705,"Hope",0.017979097,"Pride",0.014941209
13380,"BOROBIO",33,"referendum, municipal98, media",13380.2,"Acá yo tengo algo que lo he escrito sobre el tema del dinero.",5,"Enthusiasm","Enthusiasm",0.973443,"Hope",0.008472616,"None of Them",0.0062389057
11325,"MONTESINOS",29,"miraflores, canal4",11325,"Ya.",5,"Enthusiasm","Enthusiasm",0.93020046,"Hope",0.02236557,"Pride",0.016783183
14579,"HURTADO MILLER",34,"municipal98, media",14579,"Vale la pena.",5,"Enthusiasm","Enthusiasm",0.39349782,"None of Them",0.15336654,"Hope",0.14798883
2549,"DESCONOCIDO",102,"media, wiese, state_capture",2549.1,"¿Okay?",5,"Enthusiasm","Enthusiasm",0.85736096,"Pride",0.04109464,"Hope",0.03206045
12433,"DESCONOCIDO",31,"referendum, reelection, state_capture",12433,"El sábado.",5,"Enthusiasm","Enthusiasm",0.91677433,"Hope",0.02578812,"Pride",0.022234816
7018,"CUCULIZA",20,"lucchetti_factory, safety",7018.4,"A usted nadie le puede decir ratero, Presidente, nadie.",0,"Anger","Anger",0.5864022,"Enthusiasm",0.33790955,"Sadness",0.019776767
19674,"MONTESINOS",40,"referendum, reelection",19674,"¿Cómo sabemos la fecha?, grabación no tiene ni fecha, nada hermano, puede ser hecho (ininteligible).",5,"Enthusiasm","Enthusiasm",0.566252,"Anger",0.35680506,"Sadness",0.032646116
4578,"MONTESINOS",13,"ivcher, foreign",4578,"Si es Roncada, dile que ya puede irse de vía; ¿ Pascual, tranquilo.",5,"Enthusiasm","Enthusiasm",0.54759413,"Pride",0.15111019,"Anger",0.09720147
